County_ID,County_Name,Dist_ID,District_Name,School_ID,School_Name,PRGCODE,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,Row_Total,Free_Lunch,Reduced_Price_Lunch,English_Learners,Migrant
03,BERGEN,4600,RUTHERFORD,100,Union E.S.,07,25,29,3,1,7,11,14,14,0,0,0,0,0,1,105,,,,
03,BERGEN,4600,RUTHERFORD,100,Union E.S.,08,34,26,0,1,7,14,9,12,0,0,0,0,0,0,103,,,,
03,BERGEN,4600,RUTHERFORD,100,Union E.S.,UG,3,1,0,0,1,1,0,0,0,0,0,0,0,0,6,,,,
03,BERGEN,4600,RUTHERFORD,100,Union E.S.,55,144,133,9,3,38,50,54,57,0,0,0,0,2,3,493,10,9,4,0
03,BERGEN,4600,RUTHERFORD,110,Washington E.S.,KH,26,15,2,0,3,3,8,5,0,0,0,0,1,2,65,,,,
03,BERGEN,4600,RUTHERFORD,110,Washington E.S.,01,31,29,0,5,9,5,8,3,0,1,0,0,1,2,94,,,,
03,BERGEN,4600,RUTHERFORD,110,Washington E.S.,02,20,28,0,3,2,12,5,9,0,0,0,0,2,2,83,,,,
03,BERGEN,4600,RUTHERFORD,110,Washington E.S.,03,30,22,1,0,2,13,7,10,0,0,0,0,1,2,88,,,,
03,BERGEN,4600,RUTHERFORD,110,Washington E.S.,UG,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5,,,,
03,BERGEN,4600,RUTHERFORD,110,Washington E.S.,55,108,94,4,8,17,34,28,27,0,1,0,0,6,8,335,8,1,5,0
03,BERGEN,4600,RUTHERFORD,999,Total,KH,53,40,2,0,7,7,12,8,0,0,0,0,1,4,134,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,01,65,55,1,5,14,12,17,8,0,1,0,0,3,3,184,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,02,56,61,1,4,9,17,10,16,0,0,0,0,2,2,178,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,03,69,51,1,2,8,14,16,14,0,0,0,0,7,2,184,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,04,53,70,1,1,20,12,15,11,0,0,0,0,1,2,186,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,05,54,56,4,2,15,21,21,18,0,0,0,0,0,0,191,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,06,50,67,6,0,15,21,16,15,0,0,0,0,1,0,191,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,07,56,68,4,4,13,16,20,20,0,0,0,0,1,1,203,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,08,63,59,0,3,16,21,14,19,0,0,0,0,0,0,195,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,09,71,50,3,1,16,14,23,24,0,0,0,0,0,0,202,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,10,58,55,2,3,19,17,12,16,0,0,0,0,0,0,182,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,11,55,63,0,4,16,18,13,9,0,0,0,0,0,0,178,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,12,55,56,3,2,18,10,12,21,0,0,0,1,0,0,178,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,UG,10,8,1,1,4,6,0,1,0,0,0,0,1,0,32,,,,
03,BERGEN,4600,RUTHERFORD,999,Total,55,768,759,29,32,190,206,201,200,0,1,0,1,17,14,2418,31,27,18,0
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,050,Saddle Brook Middle/High School,07,43,48,3,4,8,9,4,8,1,0,1,0,0,0,129,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,050,Saddle Brook Middle/High School,08,54,45,1,2,10,14,12,6,0,0,0,0,0,0,144,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,050,Saddle Brook Middle/High School,09,49,52,4,4,12,12,10,7,0,0,0,0,0,1,151,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,050,Saddle Brook Middle/High School,10,41,44,2,3,12,10,3,0,0,0,0,0,0,0,115,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,050,Saddle Brook Middle/High School,11,41,51,2,2,11,11,6,11,0,0,0,0,0,0,135,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,050,Saddle Brook Middle/High School,12,47,34,3,2,13,3,5,5,0,0,0,0,0,0,112,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,050,Saddle Brook Middle/High School,UG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,050,Saddle Brook Middle/High School,55,275,274,15,17,67,59,40,37,1,0,1,0,0,1,787,86,28,5,1
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,080,Franklin E.S.,KH,9,10,0,1,2,2,1,5,0,0,0,0,1,0,31,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,080,Franklin E.S.,01,10,12,0,2,0,3,0,2,0,0,0,0,0,0,29,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,080,Franklin E.S.,02,8,11,0,0,6,2,7,1,0,0,0,0,0,0,35,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,080,Franklin E.S.,03,15,11,1,2,2,4,2,4,0,0,0,0,0,0,41,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,080,Franklin E.S.,04,14,11,0,1,3,3,3,2,0,0,0,0,0,0,37,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,080,Franklin E.S.,05,9,9,2,1,3,3,3,2,0,0,0,0,0,0,32,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,080,Franklin E.S.,06,9,10,0,2,6,6,1,1,0,0,0,0,0,0,35,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,080,Franklin E.S.,UG,8,2,0,0,0,0,1,0,0,0,0,0,0,0,11,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,080,Franklin E.S.,55,82,76,3,9,22,23,18,17,0,0,0,0,1,0,251,37,8,13,0
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,085,Helen I. Smith E.S.,KH,6,7,1,0,1,2,1,0,0,0,0,0,0,0,18,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,085,Helen I. Smith E.S.,01,16,13,0,1,2,1,2,0,0,0,0,0,0,0,35,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,085,Helen I. Smith E.S.,02,21,33,0,1,4,2,1,0,0,0,0,0,0,0,62,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,085,Helen I. Smith E.S.,03,19,14,0,0,2,4,0,0,0,0,1,0,0,0,40,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,085,Helen I. Smith E.S.,04,24,18,1,1,6,4,1,1,0,0,0,0,0,0,56,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,085,Helen I. Smith E.S.,05,18,18,0,0,0,3,0,0,0,0,0,1,0,0,40,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,085,Helen I. Smith E.S.,06,21,24,2,1,8,2,2,0,0,0,0,0,0,0,60,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,085,Helen I. Smith E.S.,UG,18,2,0,1,1,0,0,0,0,0,0,0,0,0,22,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,085,Helen I. Smith E.S.,55,143,129,4,5,24,18,7,1,0,0,1,1,0,0,333,41,9,5,0
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,090,Long Memorial E.S.,KH,12,10,0,0,3,1,0,0,0,0,0,0,0,0,26,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,090,Long Memorial E.S.,01,14,16,0,0,4,5,0,0,1,0,0,0,0,0,40,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,090,Long Memorial E.S.,02,19,20,1,0,7,2,0,0,0,0,0,0,0,0,49,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,090,Long Memorial E.S.,03,24,27,0,0,7,5,1,1,0,0,0,0,0,0,65,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,090,Long Memorial E.S.,04,13,18,1,0,3,7,2,0,0,0,0,0,0,0,44,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,090,Long Memorial E.S.,05,18,15,2,0,5,0,1,1,0,0,0,0,0,0,42,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,090,Long Memorial E.S.,06,21,24,0,0,6,5,2,1,0,0,0,0,0,0,59,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,090,Long Memorial E.S.,UG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,090,Long Memorial E.S.,55,122,130,4,0,36,25,6,3,1,0,0,0,0,0,327,13,7,2,0
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,100,Washington,UG,11,2,0,0,1,1,0,0,0,0,0,0,0,0,15,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,100,Washington,55,11,2,0,0,1,1,0,0,0,0,0,0,0,0,15,2,0,0,0
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,KH,27,27,1,1,6,5,2,5,0,0,0,0,1,0,75,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,01,40,41,0,3,6,9,2,2,1,0,0,0,0,0,104,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,02,48,64,1,1,17,6,8,1,0,0,0,0,0,0,146,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,03,58,52,1,2,11,13,3,5,0,0,1,0,0,0,146,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,04,51,47,2,2,12,14,6,3,0,0,0,0,0,0,137,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,05,45,42,4,1,8,6,4,3,0,0,0,1,0,0,114,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,06,51,58,2,3,20,13,5,2,0,0,0,0,0,0,154,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,07,43,48,3,4,8,9,4,8,1,0,1,0,0,0,129,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,08,54,45,1,2,10,14,12,6,0,0,0,0,0,0,144,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,09,49,52,4,4,12,12,10,7,0,0,0,0,0,1,151,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,10,41,44,2,3,12,10,3,0,0,0,0,0,0,0,115,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,11,41,51,2,2,11,11,6,11,0,0,0,0,0,0,135,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,12,47,34,3,2,13,3,5,5,0,0,0,0,0,0,112,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,UG,38,6,0,1,4,1,1,0,0,0,0,0,0,0,51,,,,
03,BERGEN,4610,SADDLE BROOK TOWNSHIP,999,Total,55,633,611,26,31,150,126,71,58,2,0,2,1,1,1,1713,179,52,25,1
03,BERGEN,4620,SADDLE RIVER,050,Wandell E.S.,PF,5,6,0,0,0,0,0,0,0,0,0,0,2,0,13,,,,
03,BERGEN,4620,SADDLE RIVER,050,Wandell E.S.,PH,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,,,,
03,BERGEN,4620,SADDLE RIVER,050,Wandell E.S.,KF,13,18,0,1,1,1,0,1,0,0,0,0,0,0,35,,,,
03,BERGEN,4620,SADDLE RIVER,050,Wandell E.S.,01,11,10,1,0,0,1,1,1,0,0,0,0,1,0,26,,,,
03,BERGEN,4620,SADDLE RIVER,050,Wandell E.S.,02,15,20,1,0,0,1,1,0,0,0,0,0,1,0,39,,,,
03,BERGEN,4620,SADDLE RIVER,050,Wandell E.S.,03,21,18,0,0,1,0,0,1,0,0,0,0,2,1,44,,,,
03,BERGEN,4620,SADDLE RIVER,050,Wandell E.S.,04,16,8,3,0,0,1,0,0,0,0,0,0,3,2,33,,,,
03,BERGEN,4620,SADDLE RIVER,050,Wandell E.S.,05,13,16,0,0,0,1,0,0,0,0,0,0,0,1,31,,,,
03,BERGEN,4620,SADDLE RIVER,050,Wandell E.S.,UG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4620,SADDLE RIVER,050,Wandell E.S.,55,97,99,5,1,2,5,3,3,0,0,0,0,9,4,228,0,0,0,0
03,BERGEN,4620,SADDLE RIVER,999,Total,PF,5,6,0,0,0,0,0,0,0,0,0,0,2,0,13,,,,
03,BERGEN,4620,SADDLE RIVER,999,Total,PH,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,,,,
03,BERGEN,4620,SADDLE RIVER,999,Total,KF,13,18,0,1,1,1,0,1,0,0,0,0,0,0,35,,,,
03,BERGEN,4620,SADDLE RIVER,999,Total,01,11,10,1,0,0,1,1,1,0,0,0,0,1,0,26,,,,
03,BERGEN,4620,SADDLE RIVER,999,Total,02,15,20,1,0,0,1,1,0,0,0,0,0,1,0,39,,,,
03,BERGEN,4620,SADDLE RIVER,999,Total,03,21,18,0,0,1,0,0,1,0,0,0,0,2,1,44,,,,
03,BERGEN,4620,SADDLE RIVER,999,Total,04,16,8,3,0,0,1,0,0,0,0,0,0,3,2,33,,,,
03,BERGEN,4620,SADDLE RIVER,999,Total,05,13,16,0,0,0,1,0,0,0,0,0,0,0,1,31,,,,
03,BERGEN,4620,SADDLE RIVER,999,Total,UG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4620,SADDLE RIVER,999,Total,55,97,99,5,1,2,5,3,3,0,0,0,0,9,4,228,0,0,0,0
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,050,Lodi Annex,07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,050,Lodi Annex,09,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1.5,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,050,Lodi Annex,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,050,Lodi Annex,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,050,Lodi Annex,UG,39,17,6,1,20,10,4,2,0,0,0,0,0,0,99,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,050,Lodi Annex,55,41,18,6,1,21,10,4.5,2,0,0,0,0,0,0,103.5,25,8,0,0
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,060,Maywood Annex,PF,2,0,0,0,2,1,1,0,0,0,0,0,0,0,6,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,060,Maywood Annex,PH,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,060,Maywood Annex,KF,5,0,0,0,5,1,0,1,0,0,0,0,1,0,13,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,060,Maywood Annex,01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,060,Maywood Annex,02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,060,Maywood Annex,04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,060,Maywood Annex,UG,45,14,0,1,20,2,2,1,0,0,0,0,1,0,86,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,060,Maywood Annex,55,53,16,0,1,27,4,3,3,0,0,0,0,2,0,109,17,5,0,0
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,070,Moonachie Annex,02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,070,Moonachie Annex,03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,070,Moonachie Annex,04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,070,Moonachie Annex,UG,15,2,2,0,9,2,3,0,0,0,0,0,0,0,33,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,070,Moonachie Annex,55,19,3,2,0,9,2,3,0,0,0,0,0,0,0,38,10,1,1,0
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,080,Lyndhurst Campus,PF,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,080,Lyndhurst Campus,01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,080,Lyndhurst Campus,04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,080,Lyndhurst Campus,06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,080,Lyndhurst Campus,09,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,080,Lyndhurst Campus,UG,18,4,5,0,8,1,1,2,0,0,0,0,0,0,39,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,080,Lyndhurst Campus,55,19,6,6,1,9,2,1,2,0,0,0,0,0,0,46,11,2,0,0
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,PF,2,0,0,0,3,1,1,0,0,0,0,0,0,0,7,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,PH,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,KF,5,0,0,0,5,1,0,1,0,0,0,0,1,0,13,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,02,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,04,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,09,1,1,0,1,0,0,0.5,0,0,0,0,0,0,0,3.5,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,UG,117,37,13,2,57,15,10,5,0,0,0,0,1,0,257,,,,
03,BERGEN,4845,SOUTH BERGEN JOINTURE COMMISSION,999,Total,55,132,43,14,3,66,18,11.5,7,0,0,0,0,2,0,296.5,63,16,1,0
03,BERGEN,4870,SOUTH HACKENSACK,050,Memorial E.S.,KF,1,5,1,0,4,4,1,0,0,0,0,0,0,0,16,,,,
03,BERGEN,4870,SOUTH HACKENSACK,050,Memorial E.S.,01,4,5,2,0,11,2,1,4,0,0,0,0,0,0,29,,,,
03,BERGEN,4870,SOUTH HACKENSACK,050,Memorial E.S.,02,6,2,3,0,10,1,0,1,0,0,0,0,0,0,23,,,,
03,BERGEN,4870,SOUTH HACKENSACK,050,Memorial E.S.,03,4,3,0,0,4,6,0,1,0,0,0,0,0,0,18,,,,
03,BERGEN,4870,SOUTH HACKENSACK,050,Memorial E.S.,04,9,3,0,0,5,8,1,1,0,0,0,0,0,0,27,,,,
03,BERGEN,4870,SOUTH HACKENSACK,050,Memorial E.S.,05,5,3,2,2,4,8,0,2,0,0,0,0,0,0,26,,,,
03,BERGEN,4870,SOUTH HACKENSACK,050,Memorial E.S.,06,5,4,0,0,4,5,2,0,0,0,0,0,0,0,20,,,,
03,BERGEN,4870,SOUTH HACKENSACK,050,Memorial E.S.,07,5,2,0,1,13,4,0,2,0,0,0,1,0,0,28,,,,
03,BERGEN,4870,SOUTH HACKENSACK,050,Memorial E.S.,08,3,8,0,3,6,6,2,1,0,0,0,0,0,0,29,,,,
03,BERGEN,4870,SOUTH HACKENSACK,050,Memorial E.S.,UG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,,,,
03,BERGEN,4870,SOUTH HACKENSACK,050,Memorial E.S.,55,43,35,8,6,62,44,7,12,0,0,0,1,0,0,218,43,15,8,0
03,BERGEN,4870,SOUTH HACKENSACK,999,Total,KF,1,5,1,0,4,4,1,0,0,0,0,0,0,0,16,,,,
03,BERGEN,4870,SOUTH HACKENSACK,999,Total,01,4,5,2,0,11,2,1,4,0,0,0,0,0,0,29,,,,
03,BERGEN,4870,SOUTH HACKENSACK,999,Total,02,6,2,3,0,10,1,0,1,0,0,0,0,0,0,23,,,,
03,BERGEN,4870,SOUTH HACKENSACK,999,Total,03,4,3,0,0,4,6,0,1,0,0,0,0,0,0,18,,,,
03,BERGEN,4870,SOUTH HACKENSACK,999,Total,04,9,3,0,0,5,8,1,1,0,0,0,0,0,0,27,,,,
03,BERGEN,4870,SOUTH HACKENSACK,999,Total,05,5,3,2,2,4,8,0,2,0,0,0,0,0,0,26,,,,
03,BERGEN,4870,SOUTH HACKENSACK,999,Total,06,5,4,0,0,4,5,2,0,0,0,0,0,0,0,20,,,,
03,BERGEN,4870,SOUTH HACKENSACK,999,Total,07,5,2,0,1,13,4,0,2,0,0,0,1,0,0,28,,,,
03,BERGEN,4870,SOUTH HACKENSACK,999,Total,08,3,8,0,3,6,6,2,1,0,0,0,0,0,0,29,,,,
03,BERGEN,4870,SOUTH HACKENSACK,999,Total,UG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,,,,
03,BERGEN,4870,SOUTH HACKENSACK,999,Total,55,43,35,8,6,62,44,7,12,0,0,0,1,0,0,218,43,15,8,0
03,BERGEN,5150,TEANECK,050,Teaneck H.S.,09,19,18,98,74,42,35,17,29,0,0,0,0,0,2,334,,,,
03,BERGEN,5150,TEANECK,050,Teaneck H.S.,10,14,15,78,71,51,44,15,15,0,1,1,0,9,2,316,,,,
03,BERGEN,5150,TEANECK,050,Teaneck H.S.,11,41,23,89,85,42,46,16,19,1,1,1,0,1,0,365,,,,
03,BERGEN,5150,TEANECK,050,Teaneck H.S.,12,26,26,76,79,41,51,20,13,0,1,0,0,0,0,333,,,,
03,BERGEN,5150,TEANECK,050,Teaneck H.S.,55,100,82,341,309,176,176,68,76,1,3,2,0,10,4,1348,249,63,32,0
03,BERGEN,5150,TEANECK,060,Benjamin Franklin M.S.,05,3,4,23,32,18,13,2,8,1,0,1,0,2,3,110,,,,
03,BERGEN,5150,TEANECK,060,Benjamin Franklin M.S.,06,6,10,36,33,16,23,7,8,0,1,0,0,2,1,143,,,,
03,BERGEN,5150,TEANECK,060,Benjamin Franklin M.S.,07,7,8,27,33,18,27,11,8,0,0,0,0,2,0,141,,,,
03,BERGEN,5150,TEANECK,060,Benjamin Franklin M.S.,08,6,11,35,23,21,22,7,6,0,0,0,0,1,1,133,,,,
03,BERGEN,5150,TEANECK,060,Benjamin Franklin M.S.,UG,0,6,14,4,3,3,1,1,0,0,0,0,0,0,32,,,,
03,BERGEN,5150,TEANECK,060,Benjamin Franklin M.S.,55,22,39,135,125,76,88,28,31,1,1,1,0,7,5,559,165,47,16,0
03,BERGEN,5150,TEANECK,070,Thomas Jefferson M.S.,05,6,7,36,27,23,25,10,8,0,0,0,0,5,5,152,,,,
03,BERGEN,5150,TEANECK,070,Thomas Jefferson M.S.,06,11,9,24,39,22,23,11,8,0,0,0,0,0,3,150,,,,
03,BERGEN,5150,TEANECK,070,Thomas Jefferson M.S.,07,12,9,43,26,21,17,4,18,0,0,0,0,5,0,155,,,,
03,BERGEN,5150,TEANECK,070,Thomas Jefferson M.S.,08,10,6,41,32,20,25,10,8,0,0,0,0,3,1,156,,,,
03,BERGEN,5150,TEANECK,070,Thomas Jefferson M.S.,55,39,31,144,124,86,90,35,42,0,0,0,0,13,9,613,157,42,19,0
03,BERGEN,5150,TEANECK,080,Bryant E.S.,PF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
03,BERGEN,5150,TEANECK,080,Bryant E.S.,PH,1,5,14,15,10,8,10,9,0,1,0,0,0,1,74,,,,
03,BERGEN,5150,TEANECK,080,Bryant E.S.,KF,22,11,38,48,35,34,19,20,0,3,1,0,0,5,236,,,,
03,BERGEN,5150,TEANECK,080,Bryant E.S.,UG,11,1,12,4,14,4,5,2,1,0,0,0,2,0,56,,,,
03,BERGEN,5150,TEANECK,080,Bryant E.S.,55,34,17,65,67,59,46,34,31,1,4,1,0,2,6,367,102,18,38,0
03,BERGEN,5150,TEANECK,110,Hawthorne E.S.,01,4,2,11,11,16,6,8,6,0,0,0,1,0,1,66,,,,
03,BERGEN,5150,TEANECK,110,Hawthorne E.S.,02,9,4,14,22,13,14,6,7,0,0,0,0,1,0,90,,,,
03,BERGEN,5150,TEANECK,110,Hawthorne E.S.,03,3,2,15,11,10,11,3,2,2,0,0,0,0,2,61,,,,
03,BERGEN,5150,TEANECK,110,Hawthorne E.S.,04,4,3,14,16,8,12,4,10,1,0,0,0,0,3,75,,,,
03,BERGEN,5150,TEANECK,110,Hawthorne E.S.,UG,2,0,11,1,5,5,2,0,0,0,0,0,0,0,26,,,,
03,BERGEN,5150,TEANECK,110,Hawthorne E.S.,55,22,11,65,61,52,48,23,25,3,0,0,1,1,6,318,76,24,18,0
03,BERGEN,5150,TEANECK,130,Lowell E.S.,01,5,8,10,27,13,9,9,4,0,0,0,0,0,0,85,,,,
03,BERGEN,5150,TEANECK,130,Lowell E.S.,02,6,5,13,20,12,15,6,8,0,1,0,1,0,0,87,,,,
03,BERGEN,5150,TEANECK,130,Lowell E.S.,03,5,6,15,12,13,12,2,2,0,1,2,0,1,1,72,,,,
03,BERGEN,5150,TEANECK,130,Lowell E.S.,04,8,9,16,27,7,8,6,9,0,1,0,0,0,1,92,,,,
03,BERGEN,5150,TEANECK,130,Lowell E.S.,UG,3,2,5,0,3,0,1,0,0,0,0,0,0,0,14,,,,
03,BERGEN,5150,TEANECK,130,Lowell E.S.,55,27,30,59,86,48,44,24,23,0,3,2,1,1,2,350,116,18,20,0
