County_ID,County_Name,Dist_ID,District_Name,School_ID,School_Name,PRGCODE,Grade_Level,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,Row_Total,Free_Lunch,Reduced_Price_Lunch,English_Learners,Migrant
01,ATLANTIC,0010,ABSECON CITY,999,District Total,02,02,30,17,5,2,4,7,0,5,0,0,1,0,2,1,74,,,,
01,ATLANTIC,0010,ABSECON CITY,999,District Total,03,03,26,32,9,8,6,6,0,1,0,0,0,0,2,2,92,,,,
01,ATLANTIC,0010,ABSECON CITY,999,District Total,04,04,27,28,6,12,6,2,0,5,0,0,0,0,3,3,92,,,,
01,ATLANTIC,0010,ABSECON CITY,999,District Total,05,05,31,20,3,11,1,10,1,0,0,0,0,0,5,4,86,,,,
01,ATLANTIC,0010,ABSECON CITY,999,District Total,06,06,35,25,10,5,2,2,1,0,0,0,0,0,2,2,84,,,,
01,ATLANTIC,0010,ABSECON CITY,999,District Total,07,07,37,33,8,7,5,6,0,0,0,0,0,0,6,3,105,,,,
01,ATLANTIC,0010,ABSECON CITY,999,District Total,08,08,23,25,3,6,3,4,1,0,0,0,0,0,4,6,75,,,,
01,ATLANTIC,0010,ABSECON CITY,999,District Total,UG,UG,10,2,5,3,2,1,0,1,0,0,0,0,0,0,24,,,,
01,ATLANTIC,0010,ABSECON CITY,999,District Total,55,TOTAL,269,243,57,69,45,48,15,21,0,0,2,0,26,22,817,305,51,48,0
01,ATLANTIC,0110,ATLANTIC CITY,010,Atlantic City High School,09,09,28,29,109,80,120,89,44,36,1,1,1,3,1,1,543,,,,
01,ATLANTIC,0110,ATLANTIC CITY,010,Atlantic City High School,10,10,33,29,66,70,91,85,50,49,0,1,2,4,1,0,481,,,,
01,ATLANTIC,0110,ATLANTIC CITY,010,Atlantic City High School,11,11,38,36,41,56,75,87,48,44,0,1,3,2,0,1,432,,,,
01,ATLANTIC,0110,ATLANTIC CITY,010,Atlantic City High School,12,12,40,28,37,57,61,62,38,45,0,0,0,0,2,0,370,,,,
01,ATLANTIC,0110,ATLANTIC CITY,010,Atlantic City High School,UG,UG,3,0,12,7,11,1,1,0,0,0,0,0,0,0,35,,,,
01,ATLANTIC,0110,ATLANTIC CITY,010,Atlantic City High School,55,TOTAL,142,122,265,270,358,324,181,174,1,3,6,9,4,2,1861,1223,47,143,0
01,ATLANTIC,0110,ATLANTIC CITY,030,Sovereign Avenue School,PF,PK,0,0,0,0,8,11,7,4,0,0,0,0,0,0,30,,,,
01,ATLANTIC,0110,ATLANTIC CITY,030,Sovereign Avenue School,KF,KG,0,0,0,4,24,15,4,5,0,0,0,0,0,0,52,,,,
01,ATLANTIC,0110,ATLANTIC CITY,030,Sovereign Avenue School,01,01,1,0,1,2,30,28,3,8,1,0,0,0,0,0,74,,,,
01,ATLANTIC,0110,ATLANTIC CITY,030,Sovereign Avenue School,02,02,0,0,1,0,34,27,8,11,0,0,0,0,0,0,81,,,,
01,ATLANTIC,0110,ATLANTIC CITY,030,Sovereign Avenue School,03,03,0,2,1,3,29,42,7,6,0,0,0,0,0,1,91,,,,
01,ATLANTIC,0110,ATLANTIC CITY,030,Sovereign Avenue School,04,04,0,0,1,3,23,25,6,5,0,0,3,8,0,0,74,,,,
01,ATLANTIC,0110,ATLANTIC CITY,030,Sovereign Avenue School,05,05,0,0,2,4,28,18,5,11,0,0,3,1,0,0,72,,,,
01,ATLANTIC,0110,ATLANTIC CITY,030,Sovereign Avenue School,06,06,0,1,3,1,31,35,13,11,0,0,4,0,0,0,99,,,,
01,ATLANTIC,0110,ATLANTIC CITY,030,Sovereign Avenue School,07,07,2,0,1,4,35,25,15,11,0,0,1,0,0,0,94,,,,
01,ATLANTIC,0110,ATLANTIC CITY,030,Sovereign Avenue School,08,08,2,0,3,1,20,29,13,10,0,0,0,0,0,0,78,,,,
01,ATLANTIC,0110,ATLANTIC CITY,030,Sovereign Avenue School,UG,UG,0,0,3,0,4,2,2,0,0,0,0,0,0,0,11,,,,
01,ATLANTIC,0110,ATLANTIC CITY,030,Sovereign Avenue School,55,TOTAL,5,3,16,22,266,257,83,82,1,0,11,9,0,1,756,679,22,195,0
01,ATLANTIC,0110,ATLANTIC CITY,050,Chelsea Heights School,PF,PK,0,2,5,8,18,21,10,8,0,1,0,0,0,1,74,,,,
01,ATLANTIC,0110,ATLANTIC CITY,050,Chelsea Heights School,KF,KG,1,0,5,6,6,12,5,3,1,0,0,0,1,0,40,,,,
01,ATLANTIC,0110,ATLANTIC CITY,050,Chelsea Heights School,01,01,0,0,3,2,6,6,3,2,0,0,0,0,0,0,22,,,,
01,ATLANTIC,0110,ATLANTIC CITY,050,Chelsea Heights School,02,02,1,0,4,2,8,14,6,3,1,0,0,0,1,0,40,,,,
01,ATLANTIC,0110,ATLANTIC CITY,050,Chelsea Heights School,03,03,2,0,3,3,9,8,5,3,1,0,0,0,0,0,34,,,,
01,ATLANTIC,0110,ATLANTIC CITY,050,Chelsea Heights School,04,04,0,1,4,5,11,7,3,5,0,0,0,0,0,0,36,,,,
01,ATLANTIC,0110,ATLANTIC CITY,050,Chelsea Heights School,05,05,1,1,5,2,6,13,10,3,0,0,0,0,0,0,41,,,,
01,ATLANTIC,0110,ATLANTIC CITY,050,Chelsea Heights School,06,06,1,0,4,3,4,9,1,1,0,0,0,0,0,0,23,,,,
01,ATLANTIC,0110,ATLANTIC CITY,050,Chelsea Heights School,07,07,0,0,3,2,8,10,3,9,0,0,0,0,0,0,35,,,,
01,ATLANTIC,0110,ATLANTIC CITY,050,Chelsea Heights School,08,08,0,1,6,3,5,11,5,3,0,0,0,0,0,0,34,,,,
01,ATLANTIC,0110,ATLANTIC CITY,050,Chelsea Heights School,UG,UG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,
01,ATLANTIC,0110,ATLANTIC CITY,050,Chelsea Heights School,55,TOTAL,6,5,42,36,81,111,52,40,3,1,0,0,2,1,380,324,9,30,0
01,ATLANTIC,0110,ATLANTIC CITY,060,Texas Avenue School,KF,KG,1,0,2,2,22,24,9,9,0,0,0,0,0,0,69,,,,
01,ATLANTIC,0110,ATLANTIC CITY,060,Texas Avenue School,01,01,0,0,1,0,21,30,5,6,0,0,0,0,0,0,63,,,,
01,ATLANTIC,0110,ATLANTIC CITY,060,Texas Avenue School,02,02,0,0,4,0,20,27,4,11,0,0,0,0,0,0,66,,,,
01,ATLANTIC,0110,ATLANTIC CITY,060,Texas Avenue School,03,03,0,0,0,0,17,21,8,8,0,0,0,0,0,0,54,,,,
01,ATLANTIC,0110,ATLANTIC CITY,060,Texas Avenue School,04,04,0,2,1,0,17,21,5,5,0,0,2,2,0,0,55,,,,
01,ATLANTIC,0110,ATLANTIC CITY,060,Texas Avenue School,05,05,0,0,0,0,21,18,4,9,1,0,0,1,0,0,54,,,,
01,ATLANTIC,0110,ATLANTIC CITY,060,Texas Avenue School,06,06,0,0,1,2,15,26,13,8,0,0,0,0,0,0,65,,,,
01,ATLANTIC,0110,ATLANTIC CITY,060,Texas Avenue School,07,07,0,2,2,3,25,24,11,7,0,0,0,0,0,0,74,,,,
01,ATLANTIC,0110,ATLANTIC CITY,060,Texas Avenue School,08,08,0,1,0,2,24,17,11,8,0,0,0,0,0,0,63,,,,
01,ATLANTIC,0110,ATLANTIC CITY,060,Texas Avenue School,UG,UG,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,
01,ATLANTIC,0110,ATLANTIC CITY,060,Texas Avenue School,55,TOTAL,1,5,11,9,182,208,72,71,1,0,2,3,0,0,565,537,5,196,0
01,ATLANTIC,0110,ATLANTIC CITY,070,New York Avenue School,PF,PK,1,0,6,23,7,6,0,0,0,0,0,0,0,0,43,,,,
01,ATLANTIC,0110,ATLANTIC CITY,070,New York Avenue School,KF,KG,0,0,22,25,8,7,2,3,0,0,0,0,1,0,68,,,,
01,ATLANTIC,0110,ATLANTIC CITY,070,New York Avenue School,01,01,0,1,18,22,8,3,0,1,0,0,0,0,1,1,55,,,,
01,ATLANTIC,0110,ATLANTIC CITY,070,New York Avenue School,02,02,0,1,22,11,7,7,1,0,0,0,0,0,1,1,51,,,,
01,ATLANTIC,0110,ATLANTIC CITY,070,New York Avenue School,03,03,0,0,19,20,5,9,0,1,0,0,0,0,0,0,54,,,,
01,ATLANTIC,0110,ATLANTIC CITY,070,New York Avenue School,04,04,2,0,21,18,4,6,2,0,0,0,1,0,0,0,54,,,,
01,ATLANTIC,0110,ATLANTIC CITY,070,New York Avenue School,05,05,0,0,17,17,2,6,1,0,0,0,0,1,0,0,44,,,,
01,ATLANTIC,0110,ATLANTIC CITY,070,New York Avenue School,06,06,0,0,20,24,4,3,0,2,0,0,0,1,0,1,55,,,,
01,ATLANTIC,0110,ATLANTIC CITY,070,New York Avenue School,07,07,0,0,23,24,1,4,0,0,0,0,0,0,0,0,52,,,,
01,ATLANTIC,0110,ATLANTIC CITY,070,New York Avenue School,08,08,0,0,18,17,1,4,1,0,0,0,0,1,0,0,42,,,,
01,ATLANTIC,0110,ATLANTIC CITY,070,New York Avenue School,UG,UG,0,0,19,6,9,1,0,0,0,0,0,0,0,0,35,,,,
01,ATLANTIC,0110,ATLANTIC CITY,070,New York Avenue School,55,TOTAL,3,2,205,207,56,56,7,7,0,0,1,3,3,3,553,501,10,41,0
01,ATLANTIC,0110,ATLANTIC CITY,080,Uptown School Complex,PF,PK,0,1,18,23,7,7,0,1,0,0,0,0,0,1,58,,,,
01,ATLANTIC,0110,ATLANTIC CITY,080,Uptown School Complex,KF,KG,1,0,21,24,11,18,0,1,0,0,0,0,1,1,78,,,,
01,ATLANTIC,0110,ATLANTIC CITY,080,Uptown School Complex,01,01,0,0,15,14,18,9,1,1,0,0,0,0,0,0,58,,,,
01,ATLANTIC,0110,ATLANTIC CITY,080,Uptown School Complex,02,02,0,1,25,19,8,10,0,2,0,0,0,0,0,0,65,,,,
01,ATLANTIC,0110,ATLANTIC CITY,080,Uptown School Complex,03,03,0,0,16,16,9,7,0,0,0,0,0,0,0,0,48,,,,
01,ATLANTIC,0110,ATLANTIC CITY,080,Uptown School Complex,04,04,0,1,14,21,4,8,1,1,0,0,0,0,0,0,50,,,,
01,ATLANTIC,0110,ATLANTIC CITY,080,Uptown School Complex,05,05,0,0,28,22,4,8,1,0,0,0,0,0,0,0,63,,,,
01,ATLANTIC,0110,ATLANTIC CITY,080,Uptown School Complex,06,06,0,0,21,14,7,4,0,0,0,0,1,0,0,0,47,,,,
01,ATLANTIC,0110,ATLANTIC CITY,080,Uptown School Complex,07,07,0,1,24,17,8,5,1,0,0,0,0,0,0,0,56,,,,
01,ATLANTIC,0110,ATLANTIC CITY,080,Uptown School Complex,08,08,0,1,17,19,10,9,1,0,0,0,0,0,1,0,58,,,,
01,ATLANTIC,0110,ATLANTIC CITY,080,Uptown School Complex,UG,UG,0,0,12,4,10,7,1,1,0,0,0,0,0,0,35,,,,
01,ATLANTIC,0110,ATLANTIC CITY,080,Uptown School Complex,55,TOTAL,1,5,211,193,96,92,6,7,0,0,1,0,2,2,616,448,8,34,0
01,ATLANTIC,0110,ATLANTIC CITY,100,PENNSYLVANIA AVE SCHOOL,PF,PK,0,1,18,13,7,19,3,0,0,0,0,0,0,0,61,,,,
01,ATLANTIC,0110,ATLANTIC CITY,100,PENNSYLVANIA AVE SCHOOL,KF,KG,0,0,9,14,11,15,2,0,0,0,0,0,1,1,53,,,,
01,ATLANTIC,0110,ATLANTIC CITY,100,PENNSYLVANIA AVE SCHOOL,01,01,0,0,19,19,14,10,3,2,0,0,0,0,2,0,69,,,,
01,ATLANTIC,0110,ATLANTIC CITY,100,PENNSYLVANIA AVE SCHOOL,02,02,0,1,15,17,9,9,2,4,0,0,0,0,0,0,57,,,,
01,ATLANTIC,0110,ATLANTIC CITY,100,PENNSYLVANIA AVE SCHOOL,03,03,0,0,16,23,9,11,2,0,0,0,0,0,0,0,61,,,,
01,ATLANTIC,0110,ATLANTIC CITY,100,PENNSYLVANIA AVE SCHOOL,04,04,0,1,15,17,4,11,0,4,0,0,0,0,0,0,52,,,,
01,ATLANTIC,0110,ATLANTIC CITY,100,PENNSYLVANIA AVE SCHOOL,05,05,0,1,15,13,8,10,1,2,0,0,1,0,0,0,51,,,,
01,ATLANTIC,0110,ATLANTIC CITY,100,PENNSYLVANIA AVE SCHOOL,06,06,0,1,18,16,6,6,0,1,0,0,0,0,0,1,49,,,,
01,ATLANTIC,0110,ATLANTIC CITY,100,PENNSYLVANIA AVE SCHOOL,07,07,0,2,7,13,4,5,1,0,0,0,0,0,0,0,32,,,,
01,ATLANTIC,0110,ATLANTIC CITY,100,PENNSYLVANIA AVE SCHOOL,08,08,0,0,21,13,8,10,1,3,0,0,0,0,0,0,56,,,,
01,ATLANTIC,0110,ATLANTIC CITY,100,PENNSYLVANIA AVE SCHOOL,UG,UG,0,0,9,1,2,2,0,0,0,0,0,0,0,0,14,,,,
01,ATLANTIC,0110,ATLANTIC CITY,100,PENNSYLVANIA AVE SCHOOL,55,TOTAL,0,7,162,159,82,108,15,16,0,0,1,0,3,2,555,463,13,57,0
01,ATLANTIC,0110,ATLANTIC CITY,120,Richmond Avenue School,PF,PK,1,0,4,2,5,16,10,6,0,0,0,0,0,2,46,,,,
01,ATLANTIC,0110,ATLANTIC CITY,120,Richmond Avenue School,KF,KG,2,1,3,3,18,16,17,13,0,1,0,0,2,1,77,,,,
01,ATLANTIC,0110,ATLANTIC CITY,120,Richmond Avenue School,01,01,1,1,7,4,17,14,8,15,0,0,0,0,1,2,70,,,,
01,ATLANTIC,0110,ATLANTIC CITY,120,Richmond Avenue School,02,02,0,1,3,2,19,18,14,7,0,0,0,0,1,2,67,,,,
01,ATLANTIC,0110,ATLANTIC CITY,120,Richmond Avenue School,03,03,1,0,4,3,18,20,7,5,0,0,0,0,0,0,58,,,,
01,ATLANTIC,0110,ATLANTIC CITY,120,Richmond Avenue School,04,04,2,4,4,2,14,17,10,13,0,0,3,2,0,1,72,,,,
01,ATLANTIC,0110,ATLANTIC CITY,120,Richmond Avenue School,05,05,2,1,4,3,15,20,12,13,0,0,1,1,0,1,73,,,,
01,ATLANTIC,0110,ATLANTIC CITY,120,Richmond Avenue School,06,06,1,0,3,2,23,21,10,7,0,0,5,0,0,0,72,,,,
01,ATLANTIC,0110,ATLANTIC CITY,120,Richmond Avenue School,07,07,2,0,4,4,13,18,11,10,0,0,0,2,0,0,64,,,,
01,ATLANTIC,0110,ATLANTIC CITY,120,Richmond Avenue School,08,08,1,1,3,2,16,14,10,7,0,0,1,1,0,2,58,,,,
01,ATLANTIC,0110,ATLANTIC CITY,120,Richmond Avenue School,UG,UG,0,0,1,1,2,0,0,1,0,0,0,0,1,0,6,,,,
01,ATLANTIC,0110,ATLANTIC CITY,120,Richmond Avenue School,55,TOTAL,13,9,40,28,160,174,109,97,0,1,10,6,5,11,663,549,27,161,0
01,ATLANTIC,0110,ATLANTIC CITY,130,Venice Park School,PF,PK,0,1,21,20,8,9,1,0,0,0,0,0,0,0,60,,,,
01,ATLANTIC,0110,ATLANTIC CITY,130,Venice Park School,UG,UG,0,0,7,2,3,3,2,0,0,0,0,0,2,1,20,,,,
01,ATLANTIC,0110,ATLANTIC CITY,130,Venice Park School,55,TOTAL,0,1,28,22,11,12,3,0,0,0,0,0,2,1,80,69,3,0,1
01,ATLANTIC,0110,ATLANTIC CITY,140,Dr Martin Luther King Jr School Complex,PF,PK,0,0,24,24,11,8,1,1,0,0,0,0,3,1,73,,,,
01,ATLANTIC,0110,ATLANTIC CITY,140,Dr Martin Luther King Jr School Complex,KF,KG,1,0,16,14,4,4,0,1,0,0,0,0,1,1,42,,,,
01,ATLANTIC,0110,ATLANTIC CITY,140,Dr Martin Luther King Jr School Complex,01,01,2,2,16,16,7,4,0,1,0,0,0,0,1,1,50,,,,
01,ATLANTIC,0110,ATLANTIC CITY,140,Dr Martin Luther King Jr School Complex,02,02,0,2,18,15,3,4,0,0,0,0,0,0,1,2,45,,,,
01,ATLANTIC,0110,ATLANTIC CITY,140,Dr Martin Luther King Jr School Complex,03,03,0,2,29,23,5,4,0,0,0,0,0,0,0,0,63,,,,
01,ATLANTIC,0110,ATLANTIC CITY,140,Dr Martin Luther King Jr School Complex,04,04,0,0,24,16,2,2,1,0,0,0,0,0,0,0,45,,,,
01,ATLANTIC,0110,ATLANTIC CITY,140,Dr Martin Luther King Jr School Complex,05,05,1,0,21,21,5,5,1,0,0,0,0,0,0,0,54,,,,
01,ATLANTIC,0110,ATLANTIC CITY,140,Dr Martin Luther King Jr School Complex,06,06,1,0,21,28,1,4,2,0,0,0,0,0,0,0,57,,,,
01,ATLANTIC,0110,ATLANTIC CITY,140,Dr Martin Luther King Jr School Complex,07,07,0,0,25,22,2,3,0,1,0,0,0,0,0,0,53,,,,
01,ATLANTIC,0110,ATLANTIC CITY,140,Dr Martin Luther King Jr School Complex,08,08,0,1,24,29,7,2,0,0,0,0,0,0,1,0,64,,,,
01,ATLANTIC,0110,ATLANTIC CITY,140,Dr Martin Luther King Jr School Complex,UG,UG,0,0,25,8,17,10,2,0,0,0,0,0,1,0,63,,,,
01,ATLANTIC,0110,ATLANTIC CITY,140,Dr Martin Luther King Jr School Complex,55,TOTAL,5,7,243,216,64,50,7,4,0,0,0,0,8,5,609,492,33,19,0
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,PF,PK,0,0,0,0,12,14,5,10,0,0,0,0,0,1,42,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,KF,KG,1,0,2,2,14,15,6,4,0,0,0,0,0,1,45,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,01,01,1,1,3,1,21,13,4,7,0,0,0,0,2,0,53,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,02,02,0,0,1,3,13,15,6,3,0,0,0,0,0,0,41,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,03,03,2,2,0,3,19,17,9,6,0,0,0,0,1,0,59,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,04,04,0,1,4,0,12,24,8,7,0,0,1,1,0,0,58,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,05,05,0,0,0,2,11,26,4,8,0,0,2,0,2,0,55,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,UG,UG,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,55,TOTAL,5,4,10,11,102,125,42,45,0,0,3,1,5,2,355,305,14,110,0
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,PF,PK,2,5,96,113,83,111,37,30,0,1,0,0,3,6,487,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,KF,KG,7,1,80,94,118,126,45,39,1,1,0,0,7,5,524,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,01,01,5,5,83,80,142,117,27,43,1,0,0,0,7,4,514,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,02,02,1,6,93,69,121,131,41,41,1,0,0,0,4,5,513,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,03,03,5,6,88,94,120,139,38,29,1,0,0,0,1,1,522,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,04,04,4,10,88,82,91,121,36,40,0,0,10,13,0,1,496,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,05,05,4,3,92,84,100,124,39,46,1,0,7,4,2,1,507,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,06,06,3,2,91,90,91,108,39,30,0,0,10,1,0,2,467,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,07,07,4,5,89,89,96,94,42,38,0,0,1,2,0,0,460,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,08,08,3,5,92,86,91,96,42,31,0,0,1,2,2,2,453,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,09,09,28,29,109,80,120,89,44,36,1,1,1,3,1,1,543,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,10,10,33,29,66,70,91,85,50,49,0,1,2,4,1,0,481,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,11,11,38,36,41,56,75,87,48,44,0,1,3,2,0,1,432,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,12,12,40,28,37,57,61,62,38,45,0,0,0,0,2,0,370,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,UG,UG,4,0,88,29,58,27,11,2,0,0,0,0,4,1,224,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,55,TOTAL,181,170,1233,1173,1458,1517,577,543,6,5,35,31,34,30,6993,5590,191,986,1
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,010,Atlantic County Institute of Technology,09,09,61,68,20,69,58,90,8,11,0,1,2,1,1,8,398,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,010,Atlantic County Institute of Technology,10,10,61,65,19,46,59,75,8,15,0,0,1,1,2,3,355,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,010,Atlantic County Institute of Technology,11,11,58,57,28,43,31,54,3,2,1,1,0,0,9,12,299,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,010,Atlantic County Institute of Technology,12,12,38,64,19,36,30,45,12,5,1,1,0,0,7,12,270,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,010,Atlantic County Institute of Technology,UG,UG,58,26,25,19,21,16,1,3,1,0,0,0,2,1,173,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,010,Atlantic County Institute of Technology,55,TOTAL,276,280,111,213,199,280,32,36,3,3,3,2,21,36,1495,735,136,0,0
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,300,Atlantic County Alternative High School,09,09,1,0,3,1,0,1,0,0,0,0,0,0,0,0,6,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,300,Atlantic County Alternative High School,10,10,1,0,3,3,2,2,1,0,0,0,0,0,0,0,12,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,300,Atlantic County Alternative High School,11,11,1,0,8,5,1,1,1,0,0,0,0,0,0,0,17,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,300,Atlantic County Alternative High School,12,12,0,0,8,8,7,3,0,0,0,0,0,0,0,0,26,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,300,Atlantic County Alternative High School,55,TOTAL,3,0,22,17,10,7,2,0,0,0,0,0,0,0,61,45,0,0,0
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,999,District Total,09,09,62,68,23,70,58,91,8,11,0,1,2,1,1,8,404,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,999,District Total,10,10,62,65,22,49,61,77,9,15,0,0,1,1,2,3,367,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,999,District Total,11,11,59,57,36,48,32,55,4,2,1,1,0,0,9,12,316,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,999,District Total,12,12,38,64,27,44,37,48,12,5,1,1,0,0,7,12,296,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,999,District Total,UG,UG,58,26,25,19,21,16,1,3,1,0,0,0,2,1,173,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,999,District Total,55,TOTAL,279,280,133,230,209,287,34,36,3,3,3,2,21,36,1556,780,136,0,0
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,PF,PK,0,2,0,0,2,1,0,0,0,0,0,1,1,0,7,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,KF,KG,1,1,0,1,2,0,0,0,0,0,0,0,0,0,5,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,01,01,0,1,7,0,2,1,0,0,0,0,0,0,0,0,11,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,02,02,1,3,1,0,1,0,0,0,0,0,0,0,0,1,7,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,03,03,1,2,0,0,1,0,0,0,0,0,2,0,0,0,6,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,04,04,1,0,2,2,3,0,0,0,0,0,0,0,0,0,8,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,05,05,2,0,0,0,2,1,0,0,0,0,0,0,0,0,5,,,,
