County_ID,County_Name,Dist_ID,District_Name,School_ID,School_Name,PRGCODE,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,Row_Total,Free_Lunch,Reduced_Price_Lunch,English_Learners,Migrant
09,CAPE MAY,2820,Lower Cape May Regional School District,060,Richard M. Teitelman Middle School,55,244,214,9,18,19,21,2,3,0,2,0,0,0,0,532,215,53,4,0
09,CAPE MAY,2820,Lower Cape May Regional School District,999,District Total,07,125,111,1,12,7,16,1,2,0,1,0,0,0,0,276,,,,
09,CAPE MAY,2820,Lower Cape May Regional School District,999,District Total,08,115,103,8,6,11,4,1,1,0,1,0,0,0,0,250,,,,
09,CAPE MAY,2820,Lower Cape May Regional School District,999,District Total,09,127.5,112,6,6,12,11,2,1,1,0,0,2,0,0,280.5,,,,
09,CAPE MAY,2820,Lower Cape May Regional School District,999,District Total,10,88.5,82.5,7,5,12,13,1,0,0,1,0,0,0,0,210,,,,
09,CAPE MAY,2820,Lower Cape May Regional School District,999,District Total,11,117,122.5,10,3,7,8,1,0,0,1,0,0,0,0,269.5,,,,
09,CAPE MAY,2820,Lower Cape May Regional School District,999,District Total,12,98.5,98,8,0,8,4,2,0,0,0,1,0,0,0,219.5,,,,
09,CAPE MAY,2820,Lower Cape May Regional School District,999,District Total,UG,21,7,1,2,2,2,0,0,0,0,0,0,0,0,35,,,,
09,CAPE MAY,2820,Lower Cape May Regional School District,999,District Total,55,692.5,636,41,34,59,58,8,4,1,4,1,2,0,0,1540.5,477,187,12,0
09,CAPE MAY,2840,Lower Township Elementary School District,050,Sandman Consolidated School,05,96,103,6,4,8,6,0,1,0,0,0,0,0,0,224,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,050,Sandman Consolidated School,06,93,106,8,3,6,11,1,3,0,0,0,0,0,0,231,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,050,Sandman Consolidated School,UG,13,2,2,1,0,2,1,0,0,0,0,0,0,0,21,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,050,Sandman Consolidated School,55,202,211,16,8,14,19,2,4,0,0,0,0,0,0,476,207,56,8,1
09,CAPE MAY,2840,Lower Township Elementary School District,060,Maud Abrams School,03,83,101,6,4,7,2,1,5,0,0,0,0,0,0,209,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,060,Maud Abrams School,04,111,91,9,6,7,7,0,3,0,0,0,0,0,0,234,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,060,Maud Abrams School,UG,13,11,2,1,2,2,0,0,0,0,0,0,0,0,31,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,060,Maud Abrams School,55,207,203,17,11,16,11,1,8,0,0,0,0,0,0,474,194,75,7,0
09,CAPE MAY,2840,Lower Township Elementary School District,070,David C Douglass Memorial School,PH,80,70,2,8,6,8,0,3,0,0,0,1,0,0,178,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,070,David C Douglass Memorial School,KF,95,93,8,6,10,10,2,1,0,0,0,0,0,0,225,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,070,David C Douglass Memorial School,UG,13,5,1,0,3,0,0,0,0,0,0,0,0,0,22,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,070,David C Douglass Memorial School,55,188,168,11,14,19,18,2,4,0,0,0,1,0,0,425,179,50,24,0
09,CAPE MAY,2840,Lower Township Elementary School District,080,Carl T Mitnick School,01,92,81,8,6,14,17,1,1,0,0,1,0,0,0,221,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,080,Carl T Mitnick School,02,84,101,8,2,6,6,2,1,0,0,0,0,0,0,210,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,080,Carl T Mitnick School,UG,11,3,3,0,2,1,0,0,0,0,0,0,0,0,20,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,080,Carl T Mitnick School,55,187,185,19,8,22,24,3,2,0,0,1,0,0,0,451,215,50,22,0
09,CAPE MAY,2840,Lower Township Elementary School District,999,District Total,PH,80,70,2,8,6,8,0,3,0,0,0,1,0,0,178,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,999,District Total,KF,95,93,8,6,10,10,2,1,0,0,0,0,0,0,225,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,999,District Total,01,92,81,8,6,14,17,1,1,0,0,1,0,0,0,221,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,999,District Total,02,84,101,8,2,6,6,2,1,0,0,0,0,0,0,210,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,999,District Total,03,83,101,6,4,7,2,1,5,0,0,0,0,0,0,209,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,999,District Total,04,111,91,9,6,7,7,0,3,0,0,0,0,0,0,234,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,999,District Total,05,96,103,6,4,8,6,0,1,0,0,0,0,0,0,224,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,999,District Total,06,93,106,8,3,6,11,1,3,0,0,0,0,0,0,231,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,999,District Total,UG,50,21,8,2,7,5,1,0,0,0,0,0,0,0,94,,,,
09,CAPE MAY,2840,Lower Township Elementary School District,999,District Total,55,784,767,63,41,71,72,8,18,0,0,1,1,0,0,1826,795,231,61,1
09,CAPE MAY,3130,Middle Township Public Schools,050,Middle Township High School,09,113.5,91.5,19.5,18.5,7,3,0,2,0,0,0,0,1,0,256,,,,
09,CAPE MAY,3130,Middle Township Public Schools,050,Middle Township High School,10,64,73,15,18,5.5,1.5,4,3,0,0,0,0,2,0,186,,,,
09,CAPE MAY,3130,Middle Township Public Schools,050,Middle Township High School,11,73.5,88,17.5,19,5,3,1,4,0,0,0,1,1,0,213,,,,
09,CAPE MAY,3130,Middle Township Public Schools,050,Middle Township High School,12,89,88,21.5,21.5,9,2,2,0,0,0,0,0,0,0,233,,,,
09,CAPE MAY,3130,Middle Township Public Schools,050,Middle Township High School,UG,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,,,,
09,CAPE MAY,3130,Middle Township Public Schools,050,Middle Township High School,55,342,340.5,75.5,77,26.5,9.5,7,9,0,0,0,1,4,0,892,205,48.5,5,0
09,CAPE MAY,3130,Middle Township Public Schools,080,Middle Township Elementary #1,PH,53,44,12,9,5,7,4,1,0,0,0,0,0,0,135,,,,
09,CAPE MAY,3130,Middle Township Public Schools,080,Middle Township Elementary #1,KF,67,45,17,20,10,4,1,4,0,0,0,0,0,0,168,,,,
09,CAPE MAY,3130,Middle Township Public Schools,080,Middle Township Elementary #1,01,59,51,11,18,11,9,0,5,0,0,0,1,0,0,165,,,,
09,CAPE MAY,3130,Middle Township Public Schools,080,Middle Township Elementary #1,02,67,56,13,15,9,7,3,2,0,0,0,0,0,0,172,,,,
09,CAPE MAY,3130,Middle Township Public Schools,080,Middle Township Elementary #1,UG,13,3,11,4,2,2,1,0,0,0,0,0,0,0,36,,,,
09,CAPE MAY,3130,Middle Township Public Schools,080,Middle Township Elementary #1,55,259,199,64,66,37,29,9,12,0,0,0,1,0,0,676,193,22,16,0
09,CAPE MAY,3130,Middle Township Public Schools,085,Middle Township Elementary #2,03,62,59,16,10,5,7,2,3,0,0,1,0,0,0,165,,,,
09,CAPE MAY,3130,Middle Township Public Schools,085,Middle Township Elementary #2,04,65,68,16,21,7,2,2,1,0,0,0,0,0,0,182,,,,
09,CAPE MAY,3130,Middle Township Public Schools,085,Middle Township Elementary #2,05,64,60,22,24,5,5,1,2,0,0,0,0,0,0,183,,,,
09,CAPE MAY,3130,Middle Township Public Schools,085,Middle Township Elementary #2,UG,9,9,5,4,1,1,0,0,0,0,0,0,0,0,29,,,,
09,CAPE MAY,3130,Middle Township Public Schools,085,Middle Township Elementary #2,55,200,196,59,59,18,15,5,6,0,0,1,0,0,0,559,176,32,1,0
09,CAPE MAY,3130,Middle Township Public Schools,091,Middle Township Elementary #4,06,58,55,17,17,9,2,3,1,0,0,0,0,0,0,162,,,,
09,CAPE MAY,3130,Middle Township Public Schools,091,Middle Township Elementary #4,07,71,59,12,23,4,5,4,2,0,0,0,0,0,0,180,,,,
09,CAPE MAY,3130,Middle Township Public Schools,091,Middle Township Elementary #4,08,69,61,15,11,8,5,1,4,1,0,0,0,0,2,177,,,,
09,CAPE MAY,3130,Middle Township Public Schools,091,Middle Township Elementary #4,UG,6,5,10,3,0,0,0,0,0,0,0,0,0,0,24,,,,
09,CAPE MAY,3130,Middle Township Public Schools,091,Middle Township Elementary #4,55,204,180,54,54,21,12,8,7,1,0,0,0,0,2,543,183,39,4,0
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,PH,53,44,12,9,5,7,4,1,0,0,0,0,0,0,135,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,KF,67,45,17,20,10,4,1,4,0,0,0,0,0,0,168,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,01,59,51,11,18,11,9,0,5,0,0,0,1,0,0,165,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,02,67,56,13,15,9,7,3,2,0,0,0,0,0,0,172,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,03,62,59,16,10,5,7,2,3,0,0,1,0,0,0,165,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,04,65,68,16,21,7,2,2,1,0,0,0,0,0,0,182,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,05,64,60,22,24,5,5,1,2,0,0,0,0,0,0,183,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,06,58,55,17,17,9,2,3,1,0,0,0,0,0,0,162,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,07,71,59,12,23,4,5,4,2,0,0,0,0,0,0,180,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,08,69,61,15,11,8,5,1,4,1,0,0,0,0,2,177,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,09,113.5,91.5,19.5,18.5,7,3,0,2,0,0,0,0,1,0,256,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,10,64,73,15,18,5.5,1.5,4,3,0,0,0,0,2,0,186,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,11,73.5,88,17.5,19,5,3,1,4,0,0,0,1,1,0,213,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,12,89,88,21.5,21.5,9,2,2,0,0,0,0,0,0,0,233,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,UG,30,17,28,11,3,3,1,0,0,0,0,0,0,0,93,,,,
09,CAPE MAY,3130,Middle Township Public Schools,999,District Total,55,1005,915.5,252.5,256,102.5,65.5,29,34,1,0,1,2,4,2,2670,757,141.5,26,0
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,060,MARGARET MACE ELEMENTARY SCHOOL,PF,14,11,0,0,1,3,0,0,0,0,0,0,1,1,31,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,060,MARGARET MACE ELEMENTARY SCHOOL,KF,13,12,0,0,4,2,0,1,0,0,0,0,0,1,33,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,060,MARGARET MACE ELEMENTARY SCHOOL,01,15,18,0,0,1,2,0,0,0,0,0,0,0,1,37,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,060,MARGARET MACE ELEMENTARY SCHOOL,02,8,15,1,0,5,2,0,0,0,0,0,0,0,2,33,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,060,MARGARET MACE ELEMENTARY SCHOOL,03,8,15,0,0,4,3,0,0,0,0,0,0,1,0,31,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,060,MARGARET MACE ELEMENTARY SCHOOL,04,13,15,0,0,3,1,0,0,0,0,0,0,2,1,35,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,060,MARGARET MACE ELEMENTARY SCHOOL,05,17,12,0,1,1,3,0,0,0,0,0,0,1,0,35,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,060,MARGARET MACE ELEMENTARY SCHOOL,06,11,9,0,0,4,5,0,0,0,0,0,0,0,1,30,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,060,MARGARET MACE ELEMENTARY SCHOOL,07,12,14,2,0,0,3,0,0,0,0,0,0,0,0,31,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,060,MARGARET MACE ELEMENTARY SCHOOL,08,15,8,1,0,0,2,0,0,0,0,0,0,0,1,27,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,060,MARGARET MACE ELEMENTARY SCHOOL,55,126,129,4,1,23,26,0,1,0,0,0,0,5,8,323,151,17,5,0
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,999,District Total,PF,14,11,0,0,1,3,0,0,0,0,0,0,1,1,31,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,999,District Total,KF,13,12,0,0,4,2,0,1,0,0,0,0,0,1,33,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,999,District Total,01,15,18,0,0,1,2,0,0,0,0,0,0,0,1,37,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,999,District Total,02,8,15,1,0,5,2,0,0,0,0,0,0,0,2,33,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,999,District Total,03,8,15,0,0,4,3,0,0,0,0,0,0,1,0,31,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,999,District Total,04,13,15,0,0,3,1,0,0,0,0,0,0,2,1,35,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,999,District Total,05,17,12,0,1,1,3,0,0,0,0,0,0,1,0,35,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,999,District Total,06,11,9,0,0,4,5,0,0,0,0,0,0,0,1,30,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,999,District Total,07,12,14,2,0,0,3,0,0,0,0,0,0,0,0,31,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,999,District Total,08,15,8,1,0,0,2,0,0,0,0,0,0,0,1,27,,,,
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,999,District Total,55,126,129,4,1,23,26,0,1,0,0,0,0,5,8,323,151,17,5,0
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,050,OCEAN CITY HIGH SCHOOL,09,139,152.5,1,3,5,7,3,2,0,0,0,1,0,0,313.5,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,050,OCEAN CITY HIGH SCHOOL,10,132.5,147,1,4,5,3,0,4,1,0,0,0,0,0,297.5,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,050,OCEAN CITY HIGH SCHOOL,11,127,148,2,3,5,6,2,1,0,1,0,0,0,0,295,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,050,OCEAN CITY HIGH SCHOOL,12,156,152,3,6,5,5,1,2,0,0,1,0,0,0,331,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,050,OCEAN CITY HIGH SCHOOL,UG,13,2,3,2,1,0,0,0,0,0,0,0,0,0,21,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,050,OCEAN CITY HIGH SCHOOL,55,567.5,601.5,10,18,21,21,6,9,1,1,1,1,0,0,1258,22,12,0,0
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,060,OCEAN CITY INTERMEDIATE SCHOOL,04,31,34,6,1,1,5,0,0,0,0,0,1,0,0,79,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,060,OCEAN CITY INTERMEDIATE SCHOOL,05,34,37,1,7,7,8,1,1,0,0,2,0,0,0,98,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,060,OCEAN CITY INTERMEDIATE SCHOOL,06,37,44,3,1,3,4,0,1,0,0,1,0,0,0,94,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,060,OCEAN CITY INTERMEDIATE SCHOOL,07,30,34,2,3,6,2,3,0,0,0,0,0,0,0,80,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,060,OCEAN CITY INTERMEDIATE SCHOOL,08,49,40,1,3,5,3,2,0,1,0,0,0,0,0,104,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,060,OCEAN CITY INTERMEDIATE SCHOOL,UG,6,4,3,2,0,0,0,0,0,0,0,0,0,0,15,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,060,OCEAN CITY INTERMEDIATE SCHOOL,55,187,193,16,17,22,22,6,2,1,0,3,1,0,0,470,53,18,1,0
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,070,OCEAN CITY PRIMARY SCHOOL,KF,32,34,3,2,8,4,1,2,1,0,0,0,0,0,87,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,070,OCEAN CITY PRIMARY SCHOOL,01,25,32,1,1,8,6,0,0,0,0,0,0,0,0,73,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,070,OCEAN CITY PRIMARY SCHOOL,02,39,29,4,2,2,5,1,0,0,0,0,1,0,0,83,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,070,OCEAN CITY PRIMARY SCHOOL,03,34,33,4,1,10,3,1,2,1,0,0,0,0,0,89,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,070,OCEAN CITY PRIMARY SCHOOL,UG,7,1,0,0,4,0,0,0,0,0,0,0,0,0,12,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,070,OCEAN CITY PRIMARY SCHOOL,55,137,129,12,6,32,18,3,4,2,0,0,1,0,0,344,15,1,10,0
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,KF,32,34,3,2,8,4,1,2,1,0,0,0,0,0,87,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,01,25,32,1,1,8,6,0,0,0,0,0,0,0,0,73,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,02,39,29,4,2,2,5,1,0,0,0,0,1,0,0,83,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,03,34,33,4,1,10,3,1,2,1,0,0,0,0,0,89,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,04,31,34,6,1,1,5,0,0,0,0,0,1,0,0,79,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,05,34,37,1,7,7,8,1,1,0,0,2,0,0,0,98,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,06,37,44,3,1,3,4,0,1,0,0,1,0,0,0,94,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,07,30,34,2,3,6,2,3,0,0,0,0,0,0,0,80,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,08,49,40,1,3,5,3,2,0,1,0,0,0,0,0,104,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,09,139,152.5,1,3,5,7,3,2,0,0,0,1,0,0,313.5,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,10,132.5,147,1,4,5,3,0,4,1,0,0,0,0,0,297.5,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,11,127,148,2,3,5,6,2,1,0,1,0,0,0,0,295,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,12,156,152,3,6,5,5,1,2,0,0,1,0,0,0,331,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,UG,26,7,6,4,5,0,0,0,0,0,0,0,0,0,48,,,,
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,999,District Total,55,891.5,923.5,38,41,75,61,15,15,4,1,4,3,0,0,2072,90,31,11,0
09,CAPE MAY,4700,Sea Isle City Board of Education,050,SEA ISLE ELEM,PH,1,3,0,0,0,0,0,0,0,0,0,0,0,1,5,,,,
09,CAPE MAY,4700,Sea Isle City Board of Education,050,SEA ISLE ELEM,PF,2,3,0,0,0,2,0,0,0,0,0,0,0,0,7,,,,
09,CAPE MAY,4700,Sea Isle City Board of Education,050,SEA ISLE ELEM,KF,5,4,0,1,0,0,0,0,0,0,0,0,0,1,11,,,,
09,CAPE MAY,4700,Sea Isle City Board of Education,050,SEA ISLE ELEM,01,3,3,0,0,0,1,0,0,0,0,0,0,1,0,8,,,,
09,CAPE MAY,4700,Sea Isle City Board of Education,050,SEA ISLE ELEM,02,3,3,0,0,0,0,0,0,0,0,0,0,0,1,7,,,,
09,CAPE MAY,4700,Sea Isle City Board of Education,050,SEA ISLE ELEM,03,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,,,,
09,CAPE MAY,4700,Sea Isle City Board of Education,050,SEA ISLE ELEM,55,18,19,0,1,0,3,0,0,0,0,0,0,1,3,45,11,0,0,0
09,CAPE MAY,4700,Sea Isle City Board of Education,999,District Total,PH,1,3,0,0,0,0,0,0,0,0,0,0,0,1,5,,,,
09,CAPE MAY,4700,Sea Isle City Board of Education,999,District Total,PF,2,3,0,0,0,2,0,0,0,0,0,0,0,0,7,,,,
09,CAPE MAY,4700,Sea Isle City Board of Education,999,District Total,KF,5,4,0,1,0,0,0,0,0,0,0,0,0,1,11,,,,
09,CAPE MAY,4700,Sea Isle City Board of Education,999,District Total,01,3,3,0,0,0,1,0,0,0,0,0,0,1,0,8,,,,
09,CAPE MAY,4700,Sea Isle City Board of Education,999,District Total,02,3,3,0,0,0,0,0,0,0,0,0,0,0,1,7,,,,
09,CAPE MAY,4700,Sea Isle City Board of Education,999,District Total,03,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,,,,
09,CAPE MAY,4700,Sea Isle City Board of Education,999,District Total,55,18,19,0,1,0,3,0,0,0,0,0,0,1,3,45,11,0,0,0
09,CAPE MAY,5060,Stone Harbor Elementary School,050,Stone Harbor Elementary School,KF,10,6,0,0,2,0,0,0,0,0,0,0,0,0,18,,,,
09,CAPE MAY,5060,Stone Harbor Elementary School,050,Stone Harbor Elementary School,01,6,7,1,0,0,0,0,0,0,0,0,0,0,0,14,,,,
09,CAPE MAY,5060,Stone Harbor Elementary School,050,Stone Harbor Elementary School,02,8,6,0,0,0,0,0,0,0,0,0,0,0,0,14,,,,
09,CAPE MAY,5060,Stone Harbor Elementary School,050,Stone Harbor Elementary School,03,8,8,0,0,0,0,1,0,0,0,0,0,1,0,18,,,,
09,CAPE MAY,5060,Stone Harbor Elementary School,050,Stone Harbor Elementary School,04,9,6,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,
09,CAPE MAY,5060,Stone Harbor Elementary School,050,Stone Harbor Elementary School,55,41,33,1,0,2,0,1,0,0,0,0,0,1,0,79,1,0,0,0
09,CAPE MAY,5060,Stone Harbor Elementary School,999,District Total,KF,10,6,0,0,2,0,0,0,0,0,0,0,0,0,18,,,,
09,CAPE MAY,5060,Stone Harbor Elementary School,999,District Total,01,6,7,1,0,0,0,0,0,0,0,0,0,0,0,14,,,,
09,CAPE MAY,5060,Stone Harbor Elementary School,999,District Total,02,8,6,0,0,0,0,0,0,0,0,0,0,0,0,14,,,,
09,CAPE MAY,5060,Stone Harbor Elementary School,999,District Total,03,8,8,0,0,0,0,1,0,0,0,0,0,1,0,18,,,,
09,CAPE MAY,5060,Stone Harbor Elementary School,999,District Total,04,9,6,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,
09,CAPE MAY,5060,Stone Harbor Elementary School,999,District Total,55,41,33,1,0,2,0,1,0,0,0,0,0,1,0,79,1,0,0,0
09,CAPE MAY,5340,Upper Township,030,Upper Township Middle School,06,75,76,0,0,6,6,0,0,0,1,0,0,2,1,167,,,,
09,CAPE MAY,5340,Upper Township,030,Upper Township Middle School,07,75,90,1,0,1,3,1,1,0,0,0,0,0,1,173,,,,
09,CAPE MAY,5340,Upper Township,030,Upper Township Middle School,08,77,65,0,1,0,2,0,0,0,0,0,0,4,2,151,,,,
09,CAPE MAY,5340,Upper Township,030,Upper Township Middle School,UG,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,,,
09,CAPE MAY,5340,Upper Township,030,Upper Township Middle School,55,233,231,1,1,7,11,1,1,0,1,0,0,6,4,497,52,15,0,0
09,CAPE MAY,5340,Upper Township,050,Upper Township Elementary School,03,61,70,2,0,3,4,1,0,0,0,0,0,1,1,143,,,,
09,CAPE MAY,5340,Upper Township,050,Upper Township Elementary School,04,59,80,0,0,6,1,0,0,0,0,0,0,5,2,153,,,,
09,CAPE MAY,5340,Upper Township,050,Upper Township Elementary School,05,70,66,0,0,3,2,0,0,0,0,0,0,0,0,141,,,,
09,CAPE MAY,5340,Upper Township,050,Upper Township Elementary School,UG,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,,,,
09,CAPE MAY,5340,Upper Township,050,Upper Township Elementary School,55,193,216,2,0,12,7,1,0,0,0,0,0,7,3,441,55,15,3,0
09,CAPE MAY,5340,Upper Township,055,Upper Township Primary School,PF,28,23,0,0,2,1,0,1,0,0,0,0,1,0,56,,,,
09,CAPE MAY,5340,Upper Township,055,Upper Township Primary School,KF,68,66,1,0,3,0,1,0,0,0,0,0,2,2,143,,,,
09,CAPE MAY,5340,Upper Township,055,Upper Township Primary School,01,54,55,0,0,6,2,0,1,0,0,0,0,5,3,126,,,,
09,CAPE MAY,5340,Upper Township,055,Upper Township Primary School,02,61,62,1,0,3,2,1,0,0,0,0,0,3,1,134,,,,
09,CAPE MAY,5340,Upper Township,055,Upper Township Primary School,UG,6,1,0,0,0,1,0,0,0,0,0,0,0,0,8,,,,
09,CAPE MAY,5340,Upper Township,055,Upper Township Primary School,55,217,207,2,0,14,6,2,2,0,0,0,0,11,6,467,61,11,2,0
09,CAPE MAY,5340,Upper Township,999,District Total,PF,28,23,0,0,2,1,0,1,0,0,0,0,1,0,56,,,,
09,CAPE MAY,5340,Upper Township,999,District Total,KF,68,66,1,0,3,0,1,0,0,0,0,0,2,2,143,,,,
09,CAPE MAY,5340,Upper Township,999,District Total,01,54,55,0,0,6,2,0,1,0,0,0,0,5,3,126,,,,
09,CAPE MAY,5340,Upper Township,999,District Total,02,61,62,1,0,3,2,1,0,0,0,0,0,3,1,134,,,,
09,CAPE MAY,5340,Upper Township,999,District Total,03,61,70,2,0,3,4,1,0,0,0,0,0,1,1,143,,,,
09,CAPE MAY,5340,Upper Township,999,District Total,04,59,80,0,0,6,1,0,0,0,0,0,0,5,2,153,,,,
09,CAPE MAY,5340,Upper Township,999,District Total,05,70,66,0,0,3,2,0,0,0,0,0,0,0,0,141,,,,
09,CAPE MAY,5340,Upper Township,999,District Total,06,75,76,0,0,6,6,0,0,0,1,0,0,2,1,167,,,,
09,CAPE MAY,5340,Upper Township,999,District Total,07,75,90,1,0,1,3,1,1,0,0,0,0,0,1,173,,,,
09,CAPE MAY,5340,Upper Township,999,District Total,08,77,65,0,1,0,2,0,0,0,0,0,0,4,2,151,,,,
