County_ID,County_Name,Dist_ID,District_Name,School_ID,School_Name,PRGCODE,Grade_Level,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,Row_Total,Free_Lunch,Reduced_Price_Lunch,English_Learners,Migrant
01,ATLANTIC,0010,Absecon Public Schools,060,H Ashton Marsh,UG,UG,7,4,4,1,4,3,1,0,0,0,0,0,0,0,24,,,,
01,ATLANTIC,0010,Absecon Public Schools,060,H Ashton Marsh,55,TOTAL,156,132,26,28,50,36,22,27,0,0,0,0,3,5,485,171,28,50,0
01,ATLANTIC,0010,Absecon Public Schools,999,District Total,KF,KG,20,24,3,8,17,8,3,7,0,0,0,0,0,3,93,,,,
01,ATLANTIC,0010,Absecon Public Schools,999,District Total,01,01,34,23,5,8,3,8,4,6,0,0,0,0,1,1,93,,,,
01,ATLANTIC,0010,Absecon Public Schools,999,District Total,02,02,28,23,6,3,11,6,1,5,0,0,0,0,2,0,85,,,,
01,ATLANTIC,0010,Absecon Public Schools,999,District Total,03,03,34,38,6,3,11,5,9,4,0,0,0,0,0,1,111,,,,
01,ATLANTIC,0010,Absecon Public Schools,999,District Total,04,04,33,20,2,5,4,6,4,5,0,0,0,0,0,0,79,,,,
01,ATLANTIC,0010,Absecon Public Schools,999,District Total,05,05,28,28,6,7,6,6,5,5,0,0,0,0,0,1,92,,,,
01,ATLANTIC,0010,Absecon Public Schools,999,District Total,06,06,29,25,6,10,7,6,5,2,0,0,0,0,0,0,90,,,,
01,ATLANTIC,0010,Absecon Public Schools,999,District Total,07,07,29,31,7,6,2,5,7,5,0,0,0,0,0,1,93,,,,
01,ATLANTIC,0010,Absecon Public Schools,999,District Total,08,08,24,26,11,10,11,2,7,2,0,0,0,0,0,1,94,,,,
01,ATLANTIC,0010,Absecon Public Schools,999,District Total,UG,UG,11,6,5,4,5,3,1,1,0,0,0,0,0,0,36,,,,
01,ATLANTIC,0010,Absecon Public Schools,999,District Total,55,TOTAL,270,244,57,64,77,55,46,42,0,0,0,0,3,8,866,286,51,56,0
01,ATLANTIC,0110,Atlantic City Public Schools,010,Atlantic City High School,09,09,69,58,91,115,121,90,43,40,1,0,5,2,0,0,635,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,010,Atlantic City High School,10,10,64,57,77,60,88,80,55,34,0,0,7,1,0,0,523,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,010,Atlantic City High School,11,11,46,55,66,68,71.5,60,45,31,1,0,2,0,0,0,445.5,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,010,Atlantic City High School,12,12,41.5,50.5,58,65,63,55.5,38,35,1,0,8,7,1,0,423.5,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,010,Atlantic City High School,UG,UG,3,2,23,10,18,6,4,2,0,0,0,0,0,0,68,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,010,Atlantic City High School,55,TOTAL,223.5,222.5,315,318,361.5,291.5,185,142,3,0,22,10,1,0,2095,1563.5,105,54,0
01,ATLANTIC,0110,Atlantic City Public Schools,030,Sovereign Avenue School,KF,KG,1,0,5,2,40,46,8,11,0,0,7,9,0,0,129,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,030,Sovereign Avenue School,01,01,0,1,4,2,41,44,6,12,0,0,5,2,1,0,118,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,030,Sovereign Avenue School,02,02,0,2,6,2,34,35,15,11,0,0,5,0,0,0,110,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,030,Sovereign Avenue School,03,03,2,0,2,4,34,26,12,8,0,0,2,1,0,0,91,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,030,Sovereign Avenue School,04,04,1,0,3,2,24,28,12,8,0,0,5,2,0,0,85,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,030,Sovereign Avenue School,05,05,0,0,3,4,35,27,12,11,0,0,1,1,0,0,94,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,030,Sovereign Avenue School,06,06,4,0,2,2,30,31,6,10,0,0,3,2,0,0,90,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,030,Sovereign Avenue School,07,07,0,1,6,1,32,31,10,14,0,0,3,3,0,0,101,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,060,Texas Avenue School,06,06,0,0,1,2,23,24,13,9,0,0,1,2,0,0,75,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,060,Texas Avenue School,55,TOTAL,0,0,20,15,196,191,78,65,0,0,5,8,0,0,578,540,19,253,0
01,ATLANTIC,0110,Atlantic City Public Schools,070,New York Avenue School,PF,PK,1,1,19,20,8,5,1,1,0,0,0,0,0,0,56,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,070,New York Avenue School,KF,KG,3,0,32,24,7,11,2,0,0,0,0,0,0,0,79,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,070,New York Avenue School,01,01,1,0,34,19,8,9,3,1,0,0,1,1,0,0,77,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,070,New York Avenue School,02,02,0,1,27,21,7,6,0,1,0,0,1,3,0,0,67,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,070,New York Avenue School,03,03,0,0,28,21,3,9,1,1,0,0,0,0,0,0,63,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,070,New York Avenue School,04,04,1,0,23,20,4,6,1,0,0,0,0,1,0,0,56,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,070,New York Avenue School,05,05,2,0,17,15,8,7,1,1,0,0,0,0,0,0,51,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,070,New York Avenue School,06,06,1,0,17,14,2,10,1,2,0,0,1,0,1,0,49,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,070,New York Avenue School,07,07,0,0,15,10,4,3,1,0,0,0,1,2,0,0,36,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,070,New York Avenue School,08,08,2,0,21,19,3,2,0,1,0,0,0,1,0,0,49,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,070,New York Avenue School,UG,UG,0,1,8,1,7,1,1,0,0,0,0,0,0,0,19,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,070,New York Avenue School,55,TOTAL,11,3,241,184,61,69,12,8,0,0,4,8,1,0,602,554,9,22,0
01,ATLANTIC,0110,Atlantic City Public Schools,080,Uptown School Complex,KF,KG,0,1,20,28,4,4,0,1,0,0,0,0,0,0,58,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,080,Uptown School Complex,01,01,1,0,23,29,3,6,0,1,0,0,0,0,0,0,63,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,080,Uptown School Complex,02,02,0,0,28,19,8,4,0,0,0,0,1,0,0,0,60,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,080,Uptown School Complex,03,03,0,1,22,22,6,7,0,0,0,0,0,0,0,0,58,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,080,Uptown School Complex,04,04,1,2,19,19,5,8,1,0,0,0,0,0,0,0,55,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,080,Uptown School Complex,05,05,0,0,17,29,2,2,0,0,0,0,0,0,0,0,50,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,080,Uptown School Complex,06,06,0,0,17,25,3,5,0,0,0,0,0,0,0,0,50,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,080,Uptown School Complex,07,07,0,1,22,18,7,4,0,0,0,0,0,0,0,0,52,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,080,Uptown School Complex,08,08,0,1,16,15,7,8,0,0,0,0,0,0,0,0,47,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,080,Uptown School Complex,UG,UG,1,0,13,5,21,3,0,1,0,0,0,0,0,0,44,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,080,Uptown School Complex,55,TOTAL,3,6,197,209,66,51,1,3,0,0,1,0,0,0,537,504,22,8,0
01,ATLANTIC,0110,Atlantic City Public Schools,100,PENNSYLVANIA AVE SCHOOL,PF,PK,0,1,22,23,9,10,3,1,0,0,1,0,0,0,70,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,100,PENNSYLVANIA AVE SCHOOL,KF,KG,1,1,23,25,12,10,1,4,0,0,1,0,0,0,78,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,100,PENNSYLVANIA AVE SCHOOL,01,01,0,1,17,20,13,8,2,4,0,0,1,0,0,0,66,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,100,PENNSYLVANIA AVE SCHOOL,02,02,0,1,19,13,11,10,0,1,0,0,0,0,1,0,56,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,100,PENNSYLVANIA AVE SCHOOL,03,03,1,2,16,11,9,9,1,0,0,0,0,0,0,0,49,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,100,PENNSYLVANIA AVE SCHOOL,04,04,1,0,15,17,10,10,1,3,0,0,0,0,0,0,57,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,100,PENNSYLVANIA AVE SCHOOL,05,05,0,0,13,18,11,12,0,1,0,0,1,0,1,0,57,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,100,PENNSYLVANIA AVE SCHOOL,06,06,1,0,16,18,6,8,0,1,0,0,0,1,1,0,52,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,100,PENNSYLVANIA AVE SCHOOL,07,07,0,0,19,26,6,13,1,0,0,0,0,0,1,1,67,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,100,PENNSYLVANIA AVE SCHOOL,08,08,0,0,13,22,4,3,0,2,0,0,0,1,1,0,46,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,100,PENNSYLVANIA AVE SCHOOL,UG,UG,1,0,14,3,8,1,3,0,0,0,0,0,0,0,30,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,100,PENNSYLVANIA AVE SCHOOL,55,TOTAL,5,6,187,196,99,94,12,17,0,0,4,2,5,1,628,577,17,53,0
01,ATLANTIC,0110,Atlantic City Public Schools,120,Richmond Avenue School,KF,KG,1,3,2,2,17,19,8,12,0,0,3,1,0,0,68,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,120,Richmond Avenue School,01,01,1,0,3,1,14,11,8,11,0,0,0,1,0,0,50,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,120,Richmond Avenue School,02,02,0,2,3,4,15,17,12,9,0,0,8,1,0,0,71,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,120,Richmond Avenue School,03,03,2,1,3,4,8,14,7,9,0,0,0,1,0,0,49,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,120,Richmond Avenue School,04,04,0,0,2,2,19,15,7,6,0,0,0,1,0,1,53,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,120,Richmond Avenue School,05,05,2,1,3,2,7,12,11,2,0,0,1,2,0,0,43,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,120,Richmond Avenue School,06,06,1,3,4,3,19,11,6,7,0,0,1,0,0,0,55,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,120,Richmond Avenue School,UG,UG,0,0,2,0,3,3,0,1,0,0,1,0,0,0,10,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,120,Richmond Avenue School,55,TOTAL,7,10,22,18,102,102,59,57,0,0,14,7,0,1,399,327,38,125,0
01,ATLANTIC,0110,Atlantic City Public Schools,130,Venice Park School,PF,PK,2,1,17,15,8,16,7,1,0,0,0,0,0,0,67,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,130,Venice Park School,UG,UG,0,0,10,5,7,3,4,0,0,0,2,2,0,0,33,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,130,Venice Park School,55,TOTAL,2,1,27,20,15,19,11,1,0,0,2,2,0,0,100,78,10,0,0
01,ATLANTIC,0110,Atlantic City Public Schools,140,Dr Martin Luther King Jr School Complex,PF,PK,2,0,27,22,16,25,6,7,0,0,0,0,0,0,105,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,140,Dr Martin Luther King Jr School Complex,KF,KG,0,0,38,28,2,10,1,0,0,0,0,1,0,0,80,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,140,Dr Martin Luther King Jr School Complex,01,01,1,0,31,22,5,9,0,0,0,0,0,0,0,0,68,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,140,Dr Martin Luther King Jr School Complex,02,02,0,0,29,33,1,3,1,0,0,0,0,0,0,0,67,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,140,Dr Martin Luther King Jr School Complex,03,03,0,0,26,22,3,2,0,1,0,0,0,0,0,0,54,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,140,Dr Martin Luther King Jr School Complex,04,04,0,0,19,26,5,3,0,0,0,0,0,0,0,0,53,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,140,Dr Martin Luther King Jr School Complex,05,05,0,0,24,24,7,1,0,1,0,0,0,0,0,0,57,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,140,Dr Martin Luther King Jr School Complex,06,06,0,0,24,21,6,2,0,0,0,0,0,0,0,0,53,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,140,Dr Martin Luther King Jr School Complex,07,07,0,0,19,22,24,25,7,7,0,0,1,2,0,0,107,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,140,Dr Martin Luther King Jr School Complex,08,08,0,0,23,28,10,17,5,7,1,0,1,0,0,0,92,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,140,Dr Martin Luther King Jr School Complex,UG,UG,0,0,18,5,14,7,2,1,0,0,0,0,0,0,47,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,140,Dr Martin Luther King Jr School Complex,55,TOTAL,3,0,278,253,93,104,22,24,1,0,2,3,0,0,783,697,42,11,0
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,PF,PK,5,3,85,80,41,56,17,10,0,0,1,0,0,0,298,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,KF,KG,6,6,128,116,132,137,34,39,0,0,13,14,0,0,625,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,01,01,6,5,121,102,125,125,37,51,0,0,7,5,2,0,586,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,02,02,2,7,119,99,105,119,38,36,0,0,15,4,1,0,545,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,03,03,6,5,104,90,106,104,38,37,0,0,4,3,0,0,497,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,04,04,4,4,88,88,101,102,40,25,0,0,6,4,0,1,463,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,05,05,6,2,91,96,95,92,36,25,0,0,3,4,1,1,452,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,06,06,9,3,89,90,94,102,30,31,0,0,6,5,2,0,461,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,07,07,4,6,90,80,91,93,29,35,0,0,5,10,1,1,445,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,08,08,3,4,80,91,64,74,26,34,1,0,3,3,1,0,384,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,09,09,69,58,91,115,121,90,43,40,1,0,5,2,0,0,635,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,10,10,64,57,77,60,88,80,55,34,0,0,7,1,0,0,523,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,11,11,46,55,66,68,71.5,60,45,31,1,0,2,0,0,0,445.5,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,12,12,41.5,50.5,58,65,63,55.5,38,35,1,0,8,7,1,0,423.5,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,UG,UG,5,3,89,30,81,25,14,7,0,0,4,2,0,0,260,,,,
01,ATLANTIC,0110,Atlantic City Public Schools,999,District Total,55,TOTAL,276.5,268.5,1376,1270,1378.5,1314.5,520,470,4,0,89,64,9,3,7043,5987.5,353,916,0
01,ATLANTIC,0120,Atlantic County Vocational School District,010,Atlantic County Institute of Technology,09,09,100,81,31,34,45,52,8,6,1,2,0,5,0,1,366,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,010,Atlantic County Institute of Technology,10,10,59,41,26,45,39,45.5,8,11.5,4,0,1,0,2,5,287,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,010,Atlantic County Institute of Technology,11,11,42.5,19,11.5,15.5,19,24,6,4,1.5,0,0,0,0,2,145,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,010,Atlantic County Institute of Technology,12,12,52.5,30,14,11,22,34,2,1,0,2,5,2,1,0,176.5,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,010,Atlantic County Institute of Technology,UG,UG,3.5,3.5,2,1,1,0,0,0,0,0,0,0,0,0,11,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,010,Atlantic County Institute of Technology,55,TOTAL,257.5,174.5,84.5,106.5,126,155.5,24,22.5,6.5,4,6,7,3,8,985.5,425.5,107,0,0
01,ATLANTIC,0120,Atlantic County Vocational School District,300,Atlantic County Alternative High School,09,09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,300,Atlantic County Alternative High School,10,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,300,Atlantic County Alternative High School,11,11,2,0,0,0,3,0,0,0,0,0,0,0,0,0,5,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,300,Atlantic County Alternative High School,UG,UG,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,300,Atlantic County Alternative High School,55,TOTAL,2,0,4,0,4,0,0,0,0,0,0,0,0,0,10,4,0,0,0
01,ATLANTIC,0120,Atlantic County Vocational School District,999,District Total,09,09,100,81,32,34,45,52,8,6,1,2,0,5,0,1,367,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,999,District Total,10,10,59,41,27,45,40,45.5,8,11.5,4,0,1,0,2,5,289,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,999,District Total,11,11,44.5,19,11.5,15.5,22,24,6,4,1.5,0,0,0,0,2,150,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,999,District Total,12,12,52.5,30,14,11,22,34,2,1,0,2,5,2,1,0,176.5,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,999,District Total,UG,UG,3.5,3.5,4,1,1,0,0,0,0,0,0,0,0,0,13,,,,
01,ATLANTIC,0120,Atlantic County Vocational School District,999,District Total,55,TOTAL,259.5,174.5,88.5,106.5,130,155.5,24,22.5,6.5,4,6,7,3,8,995.5,429.5,107,0,0
01,ATLANTIC,0125,Atlantic County Special Services School District,030,Atlantic County Elementary and Middle Schools,PF,PK,0,2,1,0,2,0,0,0,0,0,1,0,0,0,6,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,030,Atlantic County Elementary and Middle Schools,KF,KG,1,0,0,1,1,2,0,0,0,0,0,0,0,0,5,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,030,Atlantic County Elementary and Middle Schools,01,01,0,1,1,0,4,2,0,1,0,0,0,0,0,0,9,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,030,Atlantic County Elementary and Middle Schools,02,02,1,0,2,0,2,0,1,0,0,0,0,0,0,0,6,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,030,Atlantic County Elementary and Middle Schools,03,03,0,0,3,0,3,1,1,0,0,0,0,0,1,0,9,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,030,Atlantic County Elementary and Middle Schools,04,04,1,1,3,2,3,1,1,0,0,0,0,0,0,0,12,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,030,Atlantic County Elementary and Middle Schools,05,05,3,1,2,2,2,1,1,0,0,0,0,0,0,0,12,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,030,Atlantic County Elementary and Middle Schools,06,06,1,1,5,0,3,0,1,0,0,0,0,0,0,0,11,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,030,Atlantic County Elementary and Middle Schools,07,07,3,1,1,1,5,1,1,0,0,0,0,0,0,0,13,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,030,Atlantic County Elementary and Middle Schools,08,08,3,1,5,1,5,1,0,0,0,0,0,0,0,0,16,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,030,Atlantic County Elementary and Middle Schools,UG,UG,40,15,10,2,15,8,4,1,0,0,0,0,2,1,98,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,030,Atlantic County Elementary and Middle Schools,55,TOTAL,53,23,33,9,45,17,10,2,0,0,1,0,3,1,197,63,8,0,0
01,ATLANTIC,0125,Atlantic County Special Services School District,060,Atlantic County High School,09,09,1,1,4,0,0,1,1,0,0,0,0,0,0,0,8,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,060,Atlantic County High School,10,10,0,1,1,1,3,1,0,0,0,0,0,0,0,0,7,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,060,Atlantic County High School,11,11,2,1,1,1,2,0,0,1,0,0,0,0,0,0,8,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,060,Atlantic County High School,12,12,5,5,12,6,7,2,1,1,0,0,0,0,0,0,39,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,060,Atlantic County High School,UG,UG,58,38,14,9,13,13,6,2,1,0,0,0,3,1,158,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,060,Atlantic County High School,55,TOTAL,66,46,32,17,25,17,8,4,1,0,0,0,3,1,220,46,14,0,0
01,ATLANTIC,0125,Atlantic County Special Services School District,999,District Total,PF,PK,0,2,1,0,2,0,0,0,0,0,1,0,0,0,6,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,999,District Total,KF,KG,1,0,0,1,1,2,0,0,0,0,0,0,0,0,5,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,999,District Total,01,01,0,1,1,0,4,2,0,1,0,0,0,0,0,0,9,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,999,District Total,02,02,1,0,2,0,2,0,1,0,0,0,0,0,0,0,6,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,999,District Total,03,03,0,0,3,0,3,1,1,0,0,0,0,0,1,0,9,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,999,District Total,04,04,1,1,3,2,3,1,1,0,0,0,0,0,0,0,12,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,999,District Total,05,05,3,1,2,2,2,1,1,0,0,0,0,0,0,0,12,,,,
01,ATLANTIC,0125,Atlantic County Special Services School District,999,District Total,06,06,1,1,5,0,3,0,1,0,0,0,0,0,0,0,11,,,,
