County_ID,County_Name,Dist_ID,District_Name,School_ID,School_Name,PRGCODE,Grade_Level,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,Row_Total,Free_Lunch,Reduced_Price_Lunch,English_Learners,Migrant
01,Atlantic,0110,Atlantic City,050,Chelsea Heights School,KF,Total,1,1,4,4,7,10,3,7,0,1,0,0,0,0,38,,,,
01,Atlantic,0110,Atlantic City,050,Chelsea Heights School,01,Total,2,0,6,9,6,7,4,2,1,0,0,0,1,0,38,,,,
01,Atlantic,0110,Atlantic City,050,Chelsea Heights School,02,Total,1,0,3,1,6,8,4,4,0,0,0,0,0,0,27,,,,
01,Atlantic,0110,Atlantic City,050,Chelsea Heights School,03,Total,0,0,2,2,8,9,7,2,1,0,0,0,1,0,32,,,,
01,Atlantic,0110,Atlantic City,050,Chelsea Heights School,04,Total,1,0,3,4,9,5,5,3,1,0,0,0,0,0,31,,,,
01,Atlantic,0110,Atlantic City,050,Chelsea Heights School,05,Total,0,1,4,4,9,6,4,7,0,0,0,0,0,0,35,,,,
01,Atlantic,0110,Atlantic City,050,Chelsea Heights School,06,Total,1,1,5,2,4,14,10,4,0,0,0,1,0,0,42,,,,
01,Atlantic,0110,Atlantic City,050,Chelsea Heights School,07,Total,1,0,4,1,8,14,1,3,0,0,0,0,0,0,32,,,,
01,Atlantic,0110,Atlantic City,050,Chelsea Heights School,08,Total,0,0,2,1,8,11,3,8,0,0,0,0,0,0,33,,,,
01,Atlantic,0110,Atlantic City,050,Chelsea Heights School,55,Total,9,4,38,33,80,95,51,48,3,1,0,1,2,2,367,320,23,39,0
01,Atlantic,0110,Atlantic City,060,Texas Avenue School,KF,Total,0,0,2,1,18,22,8,9,1,0,0,0,1,0,62,,,,
01,Atlantic,0110,Atlantic City,060,Texas Avenue School,01,Total,0,0,0,1,18,21,7,6,0,0,0,0,0,0,53,,,,
01,Atlantic,0110,Atlantic City,060,Texas Avenue School,02,Total,0,0,2,0,20,29,6,7,0,0,0,0,0,0,64,,,,
01,Atlantic,0110,Atlantic City,060,Texas Avenue School,03,Total,0,0,1,0,18,20,3,7,0,0,0,0,0,1,50,,,,
01,Atlantic,0110,Atlantic City,060,Texas Avenue School,04,Total,0,0,1,1,15,20,8,6,0,0,0,0,0,0,51,,,,
01,Atlantic,0110,Atlantic City,060,Texas Avenue School,05,Total,0,1,2,0,16,21,5,4,0,0,3,2,0,0,54,,,,
01,Atlantic,0110,Atlantic City,060,Texas Avenue School,06,Total,0,0,1,0,27,29,6,13,1,0,0,1,0,0,78,,,,
01,Atlantic,0110,Atlantic City,060,Texas Avenue School,07,Total,0,0,3,1,19,29,14,10,0,0,0,0,0,0,76,,,,
01,Atlantic,0110,Atlantic City,060,Texas Avenue School,08,Total,0,1,1,1,27,24,12,6,0,0,0,0,0,0,72,,,,
01,Atlantic,0110,Atlantic City,060,Texas Avenue School,55,Total,0,2,13,5,178,215,69,68,2,0,3,3,1,1,560,544,14,227,0
01,Atlantic,0110,Atlantic City,070,New York Avenue School,PF,Total,0,0,12,18,6,6,1,0,0,0,0,0,1,0,44,,,,
01,Atlantic,0110,Atlantic City,070,New York Avenue School,KF,Total,1,1,22,33,6,9,0,1,0,0,0,0,2,1,76,,,,
01,Atlantic,0110,Atlantic City,070,New York Avenue School,01,Total,0,0,27,20,8,9,2,3,0,0,0,0,1,0,70,,,,
01,Atlantic,0110,Atlantic City,070,New York Avenue School,02,Total,0,1,17,15,9,4,0,2,0,0,0,0,0,1,49,,,,
01,Atlantic,0110,Atlantic City,070,New York Avenue School,03,Total,0,0,27,16,4,7,2,0,0,0,0,0,1,1,58,,,,
01,Atlantic,0110,Atlantic City,070,New York Avenue School,04,Total,0,1,15,20,9,8,0,2,0,0,0,0,0,0,55,,,,
01,Atlantic,0110,Atlantic City,070,New York Avenue School,05,Total,3,0,20,23,4,7,1,0,0,0,1,0,0,0,59,,,,
01,Atlantic,0110,Atlantic City,070,New York Avenue School,06,Total,0,0,20,18,2,8,1,0,0,0,0,1,0,0,50,,,,
01,Atlantic,0110,Atlantic City,070,New York Avenue School,07,Total,0,0,16,26,2,1,0,2,0,0,0,1,0,1,49,,,,
01,Atlantic,0110,Atlantic City,070,New York Avenue School,08,Total,0,0,19,24,2,8,0,0,0,0,0,0,0,0,53,,,,
01,Atlantic,0110,Atlantic City,070,New York Avenue School,UG,Total,0,0,23,8,8,3,0,0,0,0,0,0,0,0,42,,,,
01,Atlantic,0110,Atlantic City,070,New York Avenue School,55,Total,4,3,218,221,60,70,7,10,0,0,1,2,5,4,605,579,12,46,0
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,PF,Total,0,0,21,18,8,11,0,0,0,0,0,0,0,1,59,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,KF,Total,0,1,21,21,12,13,2,0,0,0,0,0,1,3,74,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,01,Total,0,0,19,12,9,18,1,0,0,0,0,0,0,0,59,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,02,Total,0,0,10,13,15,6,1,2,0,0,0,0,1,0,48,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,03,Total,0,0,26,15,4,10,0,2,0,0,0,0,0,1,58,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,04,Total,0,0,17,15,11,8,0,0,0,0,0,0,0,0,51,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,05,Total,0,1,13,17,7,6,1,1,0,0,0,0,0,0,46,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,06,Total,0,0,17,18,4,10,0,0,0,0,0,0,1,1,51,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,07,Total,0,0,21,11,5,4,0,0,0,0,1,0,0,0,42,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,08,Total,0,2,17,13,6,6,1,0,0,0,0,0,0,0,45,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,UG,Total,0,0,16,5,14,3,1,0,0,0,0,0,0,0,39,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,55,Total,0,4,198,158,95,95,7,5,0,0,1,0,3,6,572,533,14,39,0
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,PF,Total,0,0,15,10,11,20,5,0,0,0,0,0,1,1,63,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,KF,Total,0,1,21,16,11,22,1,0,0,0,0,0,0,1,73,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,01,Total,0,0,10,14,4,15,2,1,0,0,0,0,2,1,49,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,02,Total,0,0,17,14,11,7,2,1,0,0,0,0,1,0,53,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,03,Total,0,0,15,17,11,8,1,3,0,0,0,0,0,0,55,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,04,Total,0,0,13,27,9,9,1,1,0,0,0,0,1,1,62,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,05,Total,0,0,14,15,5,10,0,4,0,0,0,0,0,0,48,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,06,Total,0,0,16,13,10,8,1,3,0,0,1,0,0,1,53,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,07,Total,0,1,18,17,4,8,0,1,0,0,0,0,1,1,51,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,08,Total,0,1,7,8,6,6,1,0,0,0,0,0,0,0,29,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,UG,Total,0,0,12,2,3,3,1,0,0,0,0,0,2,0,23,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,55,Total,0,3,158,153,85,116,15,14,0,0,1,0,8,6,559,520,11,65,0
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,PF,Total,1,3,5,5,11,12,13,10,0,0,0,0,0,0,60,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,KF,Total,0,0,1,3,14,30,15,11,0,0,0,0,0,1,75,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,01,Total,1,0,6,2,16,13,16,16,0,1,0,0,2,1,74,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,02,Total,0,1,10,5,18,18,8,15,0,0,0,0,1,2,78,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,03,Total,0,2,3,4,18,21,15,4,0,0,0,0,1,1,69,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,04,Total,1,0,4,4,21,19,6,6,0,0,0,0,0,1,62,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,05,Total,2,5,5,2,13,20,8,12,0,0,1,2,0,0,70,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,06,Total,1,1,4,4,13,17,14,13,0,0,1,0,0,0,68,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,07,Total,2,0,4,3,21,15,11,5,1,0,5,0,0,0,67,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,08,Total,2,1,3,6,19,21,11,11,0,0,0,2,0,0,76,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,UG,Total,0,0,2,1,4,7,0,2,0,0,0,0,0,0,16,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,55,Total,10,13,47,39,168,193,117,105,1,1,7,4,4,6,715,630,28,189,0
01,Atlantic,0110,Atlantic City,130,Venice Park School,PF,Total,0,1,12,11,3,7,0,0,0,0,0,0,0,0,34,,,,
01,Atlantic,0110,Atlantic City,130,Venice Park School,UG,Total,0,0,10,5,16,2,5,0,0,0,0,0,3,0,41,,,,
01,Atlantic,0110,Atlantic City,130,Venice Park School,55,Total,0,1,22,16,19,9,5,0,0,0,0,0,3,0,75,64,2,0,0
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,PF,Total,0,0,31,20,8,7,2,0,0,0,0,0,1,2,71,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,KF,Total,0,1,17,13,8,4,0,0,0,0,0,0,1,1,45,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,01,Total,1,0,16,19,6,6,1,0,0,0,0,0,1,3,53,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,02,Total,1,1,14,19,6,6,0,1,0,0,0,0,1,1,50,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,03,Total,1,0,18,16,3,3,0,0,0,0,0,0,4,1,46,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,04,Total,1,2,22,19,5,5,1,0,0,0,0,0,0,0,55,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,05,Total,1,1,29,14,1,2,1,0,0,0,0,0,1,0,50,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,06,Total,2,1,19,20,5,4,1,0,0,0,0,0,0,0,52,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,07,Total,0,0,20,27,2,4,2,0,0,0,0,0,0,0,55,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,08,Total,0,0,24,19,0,4,0,1,0,0,0,0,0,0,48,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,UG,Total,0,0,27,8,20,14,3,2,0,0,0,0,0,0,74,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,55,Total,7,6,237,194,64,59,11,4,0,0,0,0,9,8,599,536,28,34,0
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,PF,Total,0,1,0,0,23,21,4,10,0,0,0,0,0,1,60,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,KF,Total,1,0,0,3,19,9,3,3,0,0,0,0,1,1,40,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,01,Total,1,0,4,3,17,16,9,5,0,0,0,0,1,0,56,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,02,Total,0,0,2,0,21,14,4,5,0,0,0,0,0,0,46,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,03,Total,0,0,3,1,15,15,5,4,0,0,0,0,0,0,43,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,04,Total,0,1,0,2,15,19,9,6,0,0,0,0,0,0,52,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,05,Total,0,0,0,0,16,18,7,6,0,0,1,1,0,0,49,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,55,Total,2,2,9,9,126,112,41,39,0,0,1,1,2,2,346,317,12,133,0
01,Atlantic,0110,Atlantic City,999,District Total,PF,Total,3,7,101,91,107,111,45,35,0,0,0,0,3,7,510,,,,
01,Atlantic,0110,Atlantic City,999,District Total,KF,Total,4,5,89,96,114,142,45,38,1,1,0,0,6,8,549,,,,
01,Atlantic,0110,Atlantic City,999,District Total,01,Total,5,0,89,84,110,121,47,39,1,1,0,0,8,5,510,,,,
01,Atlantic,0110,Atlantic City,999,District Total,02,Total,4,3,75,69,131,122,29,45,1,0,0,0,4,5,488,,,,
01,Atlantic,0110,Atlantic City,999,District Total,03,Total,1,2,96,74,111,121,42,30,1,0,0,0,8,5,491,,,,
01,Atlantic,0110,Atlantic City,999,District Total,04,Total,3,5,78,94,120,129,37,30,1,1,0,0,1,3,502,,,,
01,Atlantic,0110,Atlantic City,999,District Total,05,Total,6,9,88,77,91,115,32,40,0,0,8,11,1,0,478,,,,
01,Atlantic,0110,Atlantic City,999,District Total,06,Total,6,3,84,78,98,118,42,47,1,0,7,4,1,3,492,,,,
01,Atlantic,0110,Atlantic City,999,District Total,07,Total,3,2,89,87,85,98,39,31,1,0,10,1,1,2,449,,,,
01,Atlantic,0110,Atlantic City,999,District Total,08,Total,4,5,75,77,91,99,43,33,0,0,1,2,0,0,430,,,,
01,Atlantic,0110,Atlantic City,999,District Total,09,Total,29,31,112,75,115,80,61,43,1,0,5,2,1,2,557,,,,
01,Atlantic,0110,Atlantic City,999,District Total,10,Total,33,30,81,51,100,78,45,36,1,2,2,3,1,1,464,,,,
01,Atlantic,0110,Atlantic City,999,District Total,11,Total,36,27,65,63,82,66,53,50,0,1,1,3,0,0,447,,,,
01,Atlantic,0110,Atlantic City,999,District Total,12,Total,40,32,43,47,65,79,52,43,0,1,0,0,1,0,403,,,,
01,Atlantic,0110,Atlantic City,999,District Total,UG,Total,1,0,92,32,68,33,10,5,0,0,0,0,5,0,246,,,,
01,Atlantic,0110,Atlantic City,999,District Total,55,Total,178,161,1257,1095,1488,1512,622,545,9,7,34,26,41,41,7016,6200,252,1144,0
01,Atlantic,0120,Atlantic Co Vocational,010,Atlantic County Institute Of Technology,09,Total,52,39,36,52,74,118,6,16,0,1,0,3,3,2,402,,,,
01,Atlantic,0120,Atlantic Co Vocational,010,Atlantic County Institute Of Technology,10,Total,58,59,16,64,53,79,8,10,0,1,2,1,2,6,359,,,,
01,Atlantic,0120,Atlantic Co Vocational,010,Atlantic County Institute Of Technology,11,Total,60,63,18,45,59,72,8,14,0,0,1,1,2,2,345,,,,
01,Atlantic,0120,Atlantic Co Vocational,010,Atlantic County Institute Of Technology,12,Total,59,54,26,43,31,53,3,2,1,1,0,0,9,12,294,,,,
01,Atlantic,0120,Atlantic Co Vocational,010,Atlantic County Institute Of Technology,UG,Total,55,27,20,11,18,13,1,2,0,0,0,1,4,2,154,,,,
01,Atlantic,0120,Atlantic Co Vocational,010,Atlantic County Institute Of Technology,55,Total,284,242,116,215,235,335,26,44,1,3,3,6,20,24,1554,831,142,0,0
01,Atlantic,0120,Atlantic Co Vocational,300,Atlantic County Alternative High School,09,Total,0,0,2,2,3,4,0,0,0,0,0,0,0,0,11,,,,
01,Atlantic,0120,Atlantic Co Vocational,300,Atlantic County Alternative High School,10,Total,0,0,4,2,4,4,0,0,0,0,0,0,0,0,14,,,,
01,Atlantic,0120,Atlantic Co Vocational,300,Atlantic County Alternative High School,11,Total,0,0,3,2,5,5,1,0,0,0,0,0,0,0,16,,,,
01,Atlantic,0120,Atlantic Co Vocational,300,Atlantic County Alternative High School,12,Total,1,0,4,4,4,2,0,0,0,0,0,0,0,0,15,,,,
01,Atlantic,0120,Atlantic Co Vocational,300,Atlantic County Alternative High School,55,Total,1,0,13,10,16,15,1,0,0,0,0,0,0,0,56,41,0,0,0
01,Atlantic,0120,Atlantic Co Vocational,999,District Total,09,Total,52,39,38,54,77,122,6,16,0,1,0,3,3,2,413,,,,
01,Atlantic,0120,Atlantic Co Vocational,999,District Total,10,Total,58,59,20,66,57,83,8,10,0,1,2,1,2,6,373,,,,
01,Atlantic,0120,Atlantic Co Vocational,999,District Total,11,Total,60,63,21,47,64,77,9,14,0,0,1,1,2,2,361,,,,
01,Atlantic,0120,Atlantic Co Vocational,999,District Total,12,Total,60,54,30,47,35,55,3,2,1,1,0,0,9,12,309,,,,
01,Atlantic,0120,Atlantic Co Vocational,999,District Total,UG,Total,55,27,20,11,18,13,1,2,0,0,0,1,4,2,154,,,,
01,Atlantic,0120,Atlantic Co Vocational,999,District Total,55,Total,285,242,129,225,251,350,27,44,1,3,3,6,20,24,1610,872,142,0,0
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary And Middle Schools,PF,Total,2,2,1,1,2,2,0,0,0,0,0,0,0,0,10,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary And Middle Schools,KF,Total,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary And Middle Schools,01,Total,1,1,0,1,3,0,0,0,0,0,0,0,0,0,6,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary And Middle Schools,02,Total,0,2,3,1,0,1,0,0,0,0,0,0,0,0,7,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary And Middle Schools,03,Total,1,2,2,0,1,0,0,0,0,0,0,0,0,0,6,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary And Middle Schools,04,Total,2,3,0,0,0,0,0,0,0,0,2,0,0,0,7,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary And Middle Schools,05,Total,1,0,1,1,3,0,0,0,0,0,0,0,0,0,6,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary And Middle Schools,06,Total,2,0,1,0,2,1,0,0,0,0,0,0,0,0,6,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary And Middle Schools,07,Total,0,0,0,0,1,1,0,1,0,0,0,0,1,0,4,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary And Middle Schools,08,Total,0,0,4,1,4,0,1,0,0,0,0,0,0,0,10,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary And Middle Schools,UG,Total,32,13,26,4,32,14,3,4,0,0,1,1,1,2,133,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary And Middle Schools,55,Total,41,23,38,9,49,19,4,5,0,0,3,1,3,2,197,93,13,1,0
01,Atlantic,0125,Atlantic Co Special Serv,060,Atlantic County High School,09,Total,1,0,0,0,2,1,0,0,0,0,0,0,0,0,4,,,,
01,Atlantic,0125,Atlantic Co Special Serv,060,Atlantic County High School,10,Total,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4,,,,
01,Atlantic,0125,Atlantic Co Special Serv,060,Atlantic County High School,11,Total,0,2,1,0,2,1,0,0,0,0,0,0,0,0,6,,,,
01,Atlantic,0125,Atlantic Co Special Serv,060,Atlantic County High School,12,Total,4,3,6,0,4,0,1,1,0,0,0,0,0,0,19,,,,
01,Atlantic,0125,Atlantic Co Special Serv,060,Atlantic County High School,UG,Total,33,18,17,11,14,10,8,3,0,1,0,0,0,1,116,,,,
01,Atlantic,0125,Atlantic Co Special Serv,060,Atlantic County High School,55,Total,39,24,25,11,23,12,9,4,0,1,0,0,0,1,149,48,11,0,0
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,PF,Total,2,2,1,1,2,2,0,0,0,0,0,0,0,0,10,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,KF,Total,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,01,Total,1,1,0,1,3,0,0,0,0,0,0,0,0,0,6,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,02,Total,0,2,3,1,0,1,0,0,0,0,0,0,0,0,7,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,03,Total,1,2,2,0,1,0,0,0,0,0,0,0,0,0,6,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,04,Total,2,3,0,0,0,0,0,0,0,0,2,0,0,0,7,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,05,Total,1,0,1,1,3,0,0,0,0,0,0,0,0,0,6,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,06,Total,2,0,1,0,2,1,0,0,0,0,0,0,0,0,6,,,,
