County_ID,County_Name,Dist_ID,District_Name,School_ID,School_Name,PRGCODE,Grade_Level,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,Row_Total,Free_Lunch,Reduced_Price_Lunch,English_Learners,Migrant
01,Atlantic,0110,Atlantic City,070,New York Avenue School,55,Total,2,4,205,214,61,65,7,10,0,0,1,1,8,6,584,561,8,44,0
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,PF,PK,0,0,18,18,9,12,1,0,0,0,0,0,0,0,58,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,KF,KG,0,0,7,17,9,13,0,0,0,0,0,0,0,1,47,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,01,01,0,1,22,17,11,12,1,0,0,0,0,0,2,3,69,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,02,02,0,0,18,12,7,22,0,0,0,0,0,0,0,0,59,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,03,03,0,0,9,10,12,5,1,2,0,0,0,0,1,0,40,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,04,04,0,0,24,16,5,8,0,2,0,0,0,0,0,1,56,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,05,05,0,0,18,17,10,8,0,0,0,0,0,0,0,1,54,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,06,06,0,0,10,14,3,8,1,0,0,0,0,0,0,0,36,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,07,07,0,0,17,18,8,8,0,0,0,0,0,0,1,1,53,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,08,08,0,0,17,11,6,5,0,0,0,0,1,0,0,0,40,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,UG,UG,1,0,15,4,17,8,1,0,0,0,0,0,1,0,47,,,,
01,Atlantic,0110,Atlantic City,080,Uptown School Complex,55,Total,1,1,175,154,97,109,5,4,0,0,1,0,5,7,559,528,11,39,0
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,PF,PK,1,2,22,19,10,13,2,0,0,0,0,0,0,0,69,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,KF,KG,0,1,18,15,10,14,2,0,0,0,0,0,1,0,61,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,01,01,0,1,16,18,9,20,1,1,0,0,0,0,2,2,70,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,02,02,0,0,9,15,4,9,2,0,0,0,0,0,1,1,41,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,03,03,0,0,15,18,7,6,1,0,0,0,0,0,1,0,48,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,04,04,0,0,18,19,9,6,1,3,0,0,0,0,1,0,57,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,05,05,0,0,10,22,7,7,0,0,0,0,0,0,1,0,47,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,06,06,1,0,16,19,6,10,0,4,0,0,0,0,0,1,57,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,07,07,0,0,16,10,8,10,2,3,0,0,1,0,0,1,51,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,08,08,0,1,20,18,5,8,0,1,0,0,0,0,0,1,54,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,UG,UG,0,0,10,3,7,4,2,1,0,0,0,0,1,0,28,,,,
01,Atlantic,0110,Atlantic City,100,Pennsylvania Ave School,55,Total,2,5,170,176,82,107,13,13,0,0,1,0,8,6,583,529,25,65,0
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,PF,PK,2,1,4,3,17,13,10,11,0,0,0,0,0,0,61,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,KF,KG,0,2,7,4,13,22,15,9,0,0,0,0,0,1,73,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,01,01,1,0,1,4,12,25,14,9,0,0,0,0,0,0,66,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,02,02,1,0,6,3,15,12,16,13,0,1,0,0,0,1,68,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,03,03,0,1,8,5,14,17,8,12,0,0,0,0,3,1,69,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,04,04,0,1,4,5,17,19,13,4,0,0,0,0,1,1,65,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,05,05,1,0,6,4,18,21,8,4,0,0,0,0,0,1,63,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,06,06,2,4,5,4,11,15,8,10,0,0,1,2,0,1,63,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,07,07,1,1,6,4,13,15,14,13,0,0,1,0,0,1,69,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,08,08,2,0,4,3,22,14,10,5,1,0,4,0,0,0,65,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,UG,UG,0,0,2,2,4,3,0,1,0,0,0,0,0,0,12,,,,
01,Atlantic,0110,Atlantic City,120,Richmond Avenue School,55,Total,10,10,53,41,156,176,116,91,1,1,6,2,4,7,674,574,38,175,0
01,Atlantic,0110,Atlantic City,130,Venice Park School,PF,PK,1,0,10,8,2,3,1,0,0,0,0,0,0,0,25,,,,
01,Atlantic,0110,Atlantic City,130,Venice Park School,UG,UG,0,1,10,2,10,2,3,0,0,0,0,0,1,0,29,,,,
01,Atlantic,0110,Atlantic City,130,Venice Park School,55,Total,1,1,20,10,12,5,4,0,0,0,0,0,1,0,54,43,4,0,0
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,PF,PK,0,0,32,29,4,6,0,0,0,0,0,0,1,1,73,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,KF,KG,0,0,19,12,5,8,0,0,0,0,0,0,1,2,47,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,01,01,1,1,21,24,11,8,0,0,0,0,0,0,1,1,68,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,02,02,0,0,14,17,10,6,1,0,0,0,0,0,2,3,53,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,03,03,1,2,21,20,8,6,0,1,0,0,0,0,1,2,62,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,04,04,0,1,15,14,3,3,0,0,0,0,0,0,3,1,40,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,05,05,0,3,24,22,5,7,0,0,0,0,0,0,0,1,62,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,06,06,0,0,23,13,2,7,1,0,0,0,0,0,1,0,47,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,07,07,2,1,22,20,4,4,1,0,0,0,0,0,0,0,54,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,08,08,0,0,19,22,3,6,2,0,0,0,0,0,1,0,53,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,UG,UG,0,0,20,6,13,8,2,1,0,0,0,0,2,0,52,,,,
01,Atlantic,0110,Atlantic City,140,Dr Martin Luther King Jr School Complex,55,Total,4,8,230,199,68,69,7,2,0,0,0,0,13,11,611,562,30,25,0
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,PF,PK,0,0,2,4,15,15,9,13,0,0,0,0,1,0,59,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,KF,KG,0,1,1,3,17,21,5,3,0,0,0,0,0,1,52,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,01,01,1,0,0,5,26,14,3,3,0,0,0,0,0,2,54,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,02,02,1,0,3,2,19,16,9,3,0,0,0,0,0,1,54,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,03,03,0,0,2,1,22,13,4,5,0,0,0,0,1,0,48,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,04,04,0,0,2,2,16,14,6,3,0,0,0,0,0,0,43,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,05,05,0,0,1,1,16,17,10,4,0,0,0,0,1,1,51,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,UG,UG,0,0,0,0,4,2,1,1,0,0,0,0,0,0,8,,,,
01,Atlantic,0110,Atlantic City,300,Brighton Avenue School,55,Total,2,1,11,18,135,112,47,35,0,0,0,0,3,5,369,333,20,159,0
01,Atlantic,0110,Atlantic City,999,District Total,PF,PK,7,8,108,106,93,94,42,40,0,0,0,0,2,5,505,,,,
01,Atlantic,0110,Atlantic City,999,District Total,KF,KG,3,5,73,84,107,128,45,26,0,0,0,0,4,7,482,,,,
01,Atlantic,0110,Atlantic City,999,District Total,01,01,5,4,87,98,115,145,45,36,1,1,0,0,9,9,555,,,,
01,Atlantic,0110,Atlantic City,999,District Total,02,02,5,1,80,77,107,106,42,35,1,1,0,0,5,6,466,,,,
01,Atlantic,0110,Atlantic City,999,District Total,03,03,5,4,71,72,118,121,25,44,1,0,0,0,9,4,474,,,,
01,Atlantic,0110,Atlantic City,999,District Total,04,04,1,2,96,75,104,109,40,30,1,0,0,0,7,5,470,,,,
01,Atlantic,0110,Atlantic City,999,District Total,05,05,3,6,77,95,117,127,36,25,1,1,0,0,2,6,496,,,,
01,Atlantic,0110,Atlantic City,999,District Total,06,06,5,6,81,74,83,112,34,36,0,0,7,10,1,3,452,,,,
01,Atlantic,0110,Atlantic City,999,District Total,07,07,7,4,84,76,97,118,40,49,1,0,6,3,3,3,491,,,,
01,Atlantic,0110,Atlantic City,999,District Total,08,08,3,2,84,83,89,95,38,28,1,0,9,1,1,2,436,,,,
01,Atlantic,0110,Atlantic City,999,District Total,09,09,19,25,64,57,87,78,45,40,0,0,1,1,1,0,418,,,,
01,Atlantic,0110,Atlantic City,999,District Total,10,10,31,32,99,65,116,90,59,44,1,0,3,4,1,2,547,,,,
01,Atlantic,0110,Atlantic City,999,District Total,11,11,30,31,55,42,60,64,42,40,1,1,2,3,1,1,373,,,,
01,Atlantic,0110,Atlantic City,999,District Total,12,12,39,27,61,53,71,70,51,51,0,1,2,3,0,1,430,,,,
01,Atlantic,0110,Atlantic City,999,District Total,UG,UG,2,1,92,26,79,37,12,6,0,0,0,0,5,0,260,,,,
01,Atlantic,0110,Atlantic City,999,District Total,55,Total,165,158,1212,1083,1443,1494,596,530,9,5,30,25,51,54,6855,6045,290,1124,1
01,Atlantic,0120,Atlantic Co Vocational,010,Atlantic County Institute of Technology,09,09,61,68,16,52,66,91,12,11,0,1,0,0,6,8,392,,,,
01,Atlantic,0120,Atlantic Co Vocational,010,Atlantic County Institute of Technology,10,10,48,33,34,49,73,112,6,15,0,1,0,3,3,1,378,,,,
01,Atlantic,0120,Atlantic Co Vocational,010,Atlantic County Institute of Technology,11,11,57,57,16,60,53,75,8,10,0,1,2,1,2,6,348,,,,
01,Atlantic,0120,Atlantic Co Vocational,010,Atlantic County Institute of Technology,12,12,57,61,18,41,58,69,8,14,0,0,1,1,2,2,332,,,,
01,Atlantic,0120,Atlantic Co Vocational,010,Atlantic County Institute of Technology,UG,UG,48,23,11,15,34,15,1,2,0,0,0,1,4,2,156,,,,
01,Atlantic,0120,Atlantic Co Vocational,010,Atlantic County Institute of Technology,55,Total,271,242,95,217,284,362,35,52,0,3,3,6,17,19,1606,842,167,0,0
01,Atlantic,0120,Atlantic Co Vocational,300,Atlantic County Alternative High School,09,09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,
01,Atlantic,0120,Atlantic Co Vocational,300,Atlantic County Alternative High School,10,10,0,0,6,4,3,3,0,0,0,0,0,0,0,0,16,,,,
01,Atlantic,0120,Atlantic Co Vocational,300,Atlantic County Alternative High School,11,11,1,0,3,2,2,3,0,0,0,0,0,0,0,0,11,,,,
01,Atlantic,0120,Atlantic Co Vocational,300,Atlantic County Alternative High School,12,12,1,0,7,1,1,1,0,0,0,0,0,0,1,0,12,,,,
01,Atlantic,0120,Atlantic Co Vocational,300,Atlantic County Alternative High School,UG,UG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
01,Atlantic,0120,Atlantic Co Vocational,300,Atlantic County Alternative High School,55,Total,2,0,17,8,6,7,0,0,0,0,0,0,1,0,41,29,1,0,0
01,Atlantic,0120,Atlantic Co Vocational,999,District Total,09,09,61,68,16,53,66,91,12,11,0,1,0,0,6,8,393,,,,
01,Atlantic,0120,Atlantic Co Vocational,999,District Total,10,10,48,33,40,53,76,115,6,15,0,1,0,3,3,1,394,,,,
01,Atlantic,0120,Atlantic Co Vocational,999,District Total,11,11,58,57,19,62,55,78,8,10,0,1,2,1,2,6,359,,,,
01,Atlantic,0120,Atlantic Co Vocational,999,District Total,12,12,58,61,25,42,59,70,8,14,0,0,1,1,3,2,344,,,,
01,Atlantic,0120,Atlantic Co Vocational,999,District Total,UG,UG,48,23,12,15,34,15,1,2,0,0,0,1,4,2,157,,,,
01,Atlantic,0120,Atlantic Co Vocational,999,District Total,55,Total,273,242,112,225,290,369,35,52,0,3,3,6,18,19,1647,871,168,0,0
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary and Middle Schools,PF,PK,1,1,0,2,4,1,1,0,0,0,0,0,1,0,11,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary and Middle Schools,01,01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary and Middle Schools,02,02,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary and Middle Schools,03,03,0,1,2,1,0,1,0,0,0,0,0,0,0,0,5,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary and Middle Schools,04,04,1,2,1,0,2,0,0,0,0,0,0,0,0,0,6,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary and Middle Schools,05,05,1,2,0,1,1,0,0,0,0,0,2,0,0,0,7,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary and Middle Schools,06,06,1,0,0,1,3,0,0,0,0,0,0,0,0,0,5,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary and Middle Schools,07,07,1,0,2,0,2,1,0,0,0,0,0,0,0,0,6,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary and Middle Schools,08,08,0,0,0,0,1,1,0,1,0,0,0,0,1,0,4,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary and Middle Schools,UG,UG,28,16,30,5,29,11,2,3,0,0,1,1,0,1,127,,,,
01,Atlantic,0125,Atlantic Co Special Serv,030,Atlantic County Elementary and Middle Schools,55,Total,33,23,36,10,45,15,3,4,0,0,3,1,2,1,176,63,9,1,0
01,Atlantic,0125,Atlantic Co Special Serv,060,Atlantic County High School,09,09,2,0,2,0,2,0,0,0,0,0,0,0,0,0,6,,,,
01,Atlantic,0125,Atlantic Co Special Serv,060,Atlantic County High School,10,10,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,,,,
01,Atlantic,0125,Atlantic Co Special Serv,060,Atlantic County High School,11,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4,,,,
01,Atlantic,0125,Atlantic Co Special Serv,060,Atlantic County High School,12,12,4,3,8,1,6,3,1,0,0,0,0,0,0,0,26,,,,
01,Atlantic,0125,Atlantic Co Special Serv,060,Atlantic County High School,UG,UG,31,14,13,5,15,6,7,0,0,1,0,0,1,1,94,,,,
01,Atlantic,0125,Atlantic Co Special Serv,060,Atlantic County High School,55,Total,38,18,24,6,26,10,8,0,0,1,0,0,1,1,133,31,11,0,0
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,PF,PK,1,1,0,2,4,1,1,0,0,0,0,0,1,0,11,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,01,01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,02,02,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,03,03,0,1,2,1,0,1,0,0,0,0,0,0,0,0,5,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,04,04,1,2,1,0,2,0,0,0,0,0,0,0,0,0,6,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,05,05,1,2,0,1,1,0,0,0,0,0,2,0,0,0,7,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,06,06,1,0,0,1,3,0,0,0,0,0,0,0,0,0,5,,,,
01,Atlantic,0125,Atlantic Co Special Serv,999,District Total,07,07,1,0,2,0,2,1,0,0,0,0,0,0,0,0,6,,,,
